scale,budget_seconds,seed,k,window_size,build_s,gurobi_runtime_s,solve_wall_s,status,sol_count
"R=10,T=30",0.25,96006,13,11,0.02404662495246157,0.25073695182800293,0.2509389590122737,time_limit,2
"R=10,T=30",0.25,96006,14,11,0.024288999964483082,0.2508080005645752,0.2510058750049211,time_limit,2
"R=10,T=30",0.25,96006,15,14,0.036346209002658725,0.2533450126647949,0.2536180840106681,time_limit,1
"R=10,T=30",0.25,96006,16,14,0.03715787502005696,0.26689910888671875,0.26722108299145475,time_limit,1
"R=10,T=30",0.25,96006,17,12,0.0274389170226641,0.2505838871002197,0.25080408400390297,time_limit,1
"R=10,T=30",0.25,96006,18,12,0.036338584031909704,0.2526249885559082,0.252868999959901,time_limit,2
"R=10,T=30",0.25,96006,19,9,0.016879333008546382,0.2506368160247803,0.25079941598232836,time_limit,2
"R=10,T=30",0.25,96006,20,9,0.01713566604303196,0.2504758834838867,0.25062991701997817,time_limit,5
"R=10,T=30",0.25,96006,21,7,0.011421083007007837,0.25078701972961426,0.2509543750202283,time_limit,1
"R=10,T=30",0.25,96006,22,6,0.008866082993336022,0.2509341239929199,0.2510241660056636,time_limit,7
"R=10,T=30",0.25,96006,23,5,0.007063249999191612,0.2214500904083252,0.22152712498791516,optimal,9
"R=10,T=30",0.25,96006,24,5,0.006887875031679869,0.23102283477783203,0.23110466700745746,optimal,9
"R=10,T=30",0.25,96006,25,5,0.006804541975725442,0.22112202644348145,0.22119283396750689,optimal,9
"R=10,T=30",0.25,96006,26,5,0.007065624988172203,0.22977089881896973,0.22984858404379338,optimal,9
"R=10,T=30",0.25,96006,27,4,0.0052075000130571425,0.07373213768005371,0.07379041705280542,optimal,6
"R=10,T=30",0.25,96006,28,2,0.0027546670171432197,0.003473997116088867,0.003513165982440114,optimal,1
"R=10,T=30",0.25,96006,29,1,0.0017319160397164524,0.0007519721984863281,0.000778916000854224,optimal,1
"R=10,T=30",0.25,96007,0,1,0.0014551670174114406,0.0008151531219482422,0.0008412500028498471,optimal,1
"R=10,T=30",0.25,96007,1,1,0.0013490000274032354,0.0007610321044921875,0.0007833340205252171,5,1
"R=10,T=30",0.25,96007,2,2,0.0021585000213235617,0.0047681331634521484,0.004799624963197857,optimal,1
"R=10,T=30",0.25,96007,3,4,0.004658917023334652,0.06094002723693848,0.061000166984740645,optimal,7
"R=10,T=30",0.25,96007,4,1,0.001956833992153406,0.0010900497436523438,0.001140250009484589,optimal,1
"R=10,T=30",0.25,96007,5,2,0.0025747499894350767,0.0049860477447509766,0.00502591603435576,optimal,2
"R=10,T=30",0.25,96007,6,1,0.0017668750369921327,0.0008940696716308594,0.0009266670094802976,5,1
"R=10,T=30",0.25,96007,7,4,0.00474554201355204,0.08080816268920898,0.08086620800895616,optimal,8
"R=10,T=30",0.25,96007,8,6,0.009225375019013882,0.25083494186401367,0.25094695802545175,time_limit,10
"R=10,T=30",0.25,96007,9,8,0.014069124998059124,0.25050806999206543,0.2506678330246359,time_limit,2
"R=10,T=30",0.25,96007,10,12,0.027507791994139552,0.2505350112915039,0.2507574579794891,time_limit,1
"R=10,T=30",0.25,96007,11,15,0.04110512504121289,0.2505791187286377,0.2508912079501897,time_limit,1
"R=10,T=30",0.25,96007,12,15,0.04984045901801437,0.2634470462799072,0.26375699997879565,time_limit,1
"R=10,T=30",0.25,96007,13,15,0.041974541964009404,0.2681241035461426,0.268465582979843,time_limit,1
"R=10,T=30",0.25,96007,14,11,0.02334591600811109,0.25190281867980957,0.25208554102573544,time_limit,1
"R=10,T=30",0.25,96007,15,12,0.027834750013425946,0.25179219245910645,0.25208524998743087,time_limit,1
"R=10,T=30",0.25,96007,16,12,0.02766824996797368,0.2508101463317871,0.2510259589762427,time_limit,1
"R=10,T=30",0.25,96007,17,11,0.02432595903519541,0.25042200088500977,0.2506098330486566,time_limit,1
"R=10,T=30",0.25,96007,18,11,0.023160209006164223,0.25039219856262207,0.25058450002688915,time_limit,1
"R=10,T=30",0.25,96007,19,11,0.024046916980296373,0.25049901008605957,0.2507018339820206,time_limit,1
"R=10,T=30",0.25,96007,20,10,0.027660874999128282,0.25042200088500977,0.25063154095551,time_limit,1
"R=10,T=30",0.25,96007,21,9,0.016903083014767617,0.2508258819580078,0.25098095898283646,time_limit,1
"R=10,T=30",0.25,96007,22,9,0.01655945897800848,0.2504119873046875,0.25055300001986325,time_limit,1
"R=10,T=30",0.25,96007,23,8,0.013560959021560848,0.2504549026489258,0.25059720798162743,time_limit,3
"R=10,T=30",0.25,96007,24,8,0.013574958022218198,0.25044894218444824,0.2505677919834852,time_limit,4
"R=10,T=30",0.25,96007,25,5,0.0069289159728214145,0.14849615097045898,0.1485712499707006,optimal,8
"R=10,T=30",0.25,96007,26,4,0.005169750016648322,0.049504995346069336,0.04956670897081494,optimal,3
"R=10,T=30",0.25,96007,27,3,0.0038187499740161,0.022689104080200195,0.02274841704638675,optimal,9
"R=10,T=30",0.25,96007,28,3,0.003635207947809249,0.02254796028137207,0.022591792047023773,optimal,9
"R=10,T=30",0.25,96007,29,3,0.003555290983058512,0.019556045532226562,0.019607249996624887,optimal,6
"R=10,T=30",0.25,96007,30,2,0.002628750051371753,0.003036022186279297,0.0030715829925611615,optimal,1
"R=10,T=30",0.25,96007,31,2,0.002184417040552944,0.0027658939361572266,0.002794375002849847,optimal,1
"R=10,T=30",0.25,96007,32,2,0.0021894159726798534,0.0026738643646240234,0.0027014579973183572,optimal,1
"R=10,T=30",0.25,96007,33,2,0.0021327079739421606,0.0032999515533447266,0.0033294999739155173,optimal,1
"R=10,T=30",0.25,96007,34,1,0.001815208001062274,0.0008339881896972656,0.0008640419691801071,optimal,1
"R=10,T=30",0.25,96008,0,2,0.002370124973822385,0.0024559497833251953,0.002488332975190133,optimal,1
"R=10,T=30",0.25,96008,1,1,0.0015731659950688481,0.0008080005645751953,0.0008328749681822956,5,1
"R=10,T=30",0.25,96008,2,3,0.0032524580019526184,0.02029109001159668,0.020329874998424202,optimal,9
"R=10,T=30",0.25,96008,3,3,0.0035748749505728483,0.020316123962402344,0.020366541051771492,optimal,3
"R=10,T=30",0.25,96008,4,4,0.004993499955162406,0.1018831729888916,0.10195254196878523,optimal,7
"R=10,T=30",0.25,96008,5,1,0.0019140829681418836,0.001547098159790039,0.0015749159501865506,optimal,2
"R=10,T=30",0.25,96008,6,5,0.006467707979027182,0.1007850170135498,0.10085504100425169,optimal,3
"R=10,T=30",0.25,96008,7,6,0.008757292001973838,0.25028491020202637,0.25037516601150855,time_limit,4
"R=10,T=30",0.25,96008,8,7,0.011464249982964247,0.2505679130554199,0.2507203749846667,time_limit,4
"R=10,T=30",0.25,96008,9,9,0.0164929999737069,0.2512538433074951,0.25139108300209045,time_limit,1
"R=10,T=30",0.25,96008,10,8,0.013648167019709945,0.25142884254455566,0.25155633297981694,time_limit,2
"R=10,T=30",0.25,96008,11,9,0.016714250028599054,0.25038886070251465,0.250531375000719,time_limit,2
"R=10,T=30",0.25,96008,12,11,0.023445416998583823,0.25127720832824707,0.2514736669836566,time_limit,1
"R=10,T=30",0.25,96008,13,9,0.01802408299408853,0.2509479522705078,0.251211249968037,time_limit,2
"R=10,T=30",0.25,96008,14,10,0.02730241703102365,0.2505381107330322,0.25073708296986297,time_limit,3
"R=10,T=30",0.25,96008,15,9,0.017208458040840924,0.251162052154541,0.2513386670034379,time_limit,1
"R=10,T=30",0.25,96008,16,8,0.013683957979083061,0.2507169246673584,0.25083916704170406,time_limit,3
"R=10,T=30",0.25,96008,17,8,0.013517750019673258,0.2503960132598877,0.25051250000251457,time_limit,2
"R=10,T=30",0.25,96008,18,7,0.01109779201215133,0.25062108039855957,0.25072583300061524,time_limit,4
"R=10,T=30",0.25,96008,19,6,0.00872729200636968,0.25104618072509766,0.25115358404582366,time_limit,7
"R=10,T=30",0.25,96008,20,5,0.006866167008411139,0.20998787879943848,0.21007400000235066,optimal,10
"R=10,T=30",0.25,96008,21,3,0.003706583986058831,0.015813112258911133,0.015858375001698732,optimal,4
"R=10,T=30",0.25,96008,22,1,0.0018153329729102552,0.0008740425109863281,0.0009034170070663095,5,1
"R=10,T=30",0.25,96008,23,1,0.0018117500003427267,0.0008251667022705078,0.0008649580413475633,5,1
"R=10,T=30",0.25,96008,24,1,0.0017855000332929194,0.0007250308990478516,0.0007495830068364739,5,1
"R=10,T=30",0.25,96009,0,1,0.00166245800210163,0.00090789794921875,0.0009354999638162553,5,1
"R=10,T=30",0.25,96009,1,1,0.0014234579866752028,0.0007710456848144531,0.0007942080264911056,5,1
"R=10,T=30",0.25,96009,2,3,0.00342399999499321,0.016433000564575195,0.016476124990731478,optimal,1
"R=10,T=30",0.25,96009,3,2,0.002488750033080578,0.0037081241607666016,0.00374700000975281,optimal,1
"R=10,T=30",0.25,96009,4,1,0.0016215419746004045,0.0008602142333984375,0.0008869169978424907,5,1
"R=10,T=30",0.25,96009,5,1,0.0014779589837417006,0.0009310245513916016,0.0009534999844618142,optimal,2
"R=10,T=30",0.25,96009,6,7,0.010845999990124255,0.25047802925109863,0.25059312500525266,time_limit,5
"R=10,T=30",0.25,96009,7,7,0.011390458035748452,0.25074005126953125,0.2508999580168165,time_limit,3
"R=10,T=30",0.25,96009,8,10,0.020216957957018167,0.2514219284057617,0.2516045829979703,time_limit,3
"R=10,T=30",0.25,96009,9,12,0.027370374999009073,0.2517740726470947,0.25198904098942876,time_limit,1
"R=10,T=30",0.25,96009,10,12,0.028271916031371802,0.2515530586242676,0.2518542080069892,time_limit,1
"R=10,T=30",0.25,96009,11,14,0.036480417009443045,0.25050902366638184,0.25079083297168836,time_limit,1
"R=10,T=30",0.25,96009,12,14,0.04296454199356958,0.2504730224609375,0.25074770802166313,time_limit,1
"R=10,T=30",0.25,96009,13,14,0.03658616601023823,0.25081801414489746,0.2511027919827029,time_limit,1
"R=10,T=30",0.25,96009,14,14,0.03820608399109915,0.25068092346191406,0.2509969579987228,time_limit,1
"R=10,T=30",0.25,96009,15,13,0.032865374989341944,0.25053906440734863,0.2508094999939203,time_limit,1
"R=10,T=30",0.25,96009,16,12,0.027497874980326742,0.2509651184082031,0.2511972920037806,time_limit,1
"R=10,T=30",0.25,96009,17,12,0.02906241698656231,0.2508111000061035,0.2510957920458168,time_limit,1
"R=10,T=30",0.25,96009,18,12,0.037515708012506366,0.25131797790527344,0.25159558397717774,time_limit,1
"R=10,T=30",0.25,96009,19,12,0.026952208019793034,0.2581300735473633,0.2583902920014225,time_limit,1
"R=10,T=30",0.25,96009,20,11,0.0241468750173226,0.2506589889526367,0.2508810830186121,time_limit,1
"R=10,T=30",0.25,96009,21,10,0.020020333002321422,0.25159597396850586,0.25177249999251217,time_limit,1
"R=10,T=30",0.25,96009,22,8,0.0142890409915708,0.2508699893951416,0.25105091696605086,time_limit,2
"R=10,T=30",0.25,96009,23,8,0.013771000027190894,0.2503659725189209,0.25048608297947794,time_limit,2
"R=10,T=30",0.25,96009,24,6,0.008657250029500574,0.13475894927978516,0.13484116701874882,optimal,8
"R=10,T=30",0.25,96009,25,5,0.006652458978351206,0.23250102996826172,0.23257279099198058,optimal,10
"R=10,T=30",0.25,96009,26,4,0.005485542002134025,0.035212039947509766,0.035270625026896596,optimal,8
"R=10,T=30",0.25,96009,27,4,0.0052220000070519745,0.053553104400634766,0.05361491598887369,optimal,8
"R=10,T=30",0.25,96009,28,2,0.002910458017140627,0.002836942672729492,0.002888916991651058,optimal,2
"R=10,T=30",0.25,96009,29,1,0.0016854580026119947,0.0007231235504150391,0.0007496670004911721,optimal,1
"R=10,T=30",0.25,96010,0,1,0.0016677080420777202,0.0009648799896240234,0.0009960419847629964,optimal,1
"R=10,T=30",0.25,96010,1,2,0.0022673329804092646,0.005599021911621094,0.005637208989355713,optimal,1
"R=10,T=30",0.25,96010,2,1,0.0017897090292535722,0.00086212158203125,0.0008884579874575138,optimal,1
"R=10,T=30",0.25,96010,3,1,0.001408291980624199,0.0007228851318359375,0.0007459999760612845,5,1
"R=10,T=30",0.25,96010,4,1,0.0013900420162826777,0.0008091926574707031,0.0008323330548591912,optimal,1
"R=10,T=30",0.25,96010,5,2,0.0023924170527607203,0.004199981689453125,0.0042360000079497695,optimal,1
"R=10,T=30",0.25,96010,6,8,0.013472040998749435,0.2505359649658203,0.2506562080234289,time_limit,2
"R=10,T=30",0.25,96010,7,6,0.00861758302198723,0.1277470588684082,0.12783279200084507,optimal,3
"R=10,T=30",0.25,96010,8,6,0.009077833965420723,0.1275641918182373,0.12765983399003744,optimal,3
"R=10,T=30",0.25,96010,9,8,0.014220540993846953,0.2503550052642822,0.2505238330340944,time_limit,1
"R=10,T=30",0.25,96010,10,9,0.016952541016507894,0.2504251003265381,0.25062683300348,time_limit,1
"R=10,T=30",0.25,96010,11,11,0.02436108305118978,0.25047898292541504,0.25067737500648946,time_limit,1
"R=10,T=30",0.25,96010,12,12,0.03502120805205777,0.25116491317749023,0.2514568750048056,time_limit,1
"R=10,T=30",0.25,96010,13,10,0.02074399997945875,0.2505970001220703,0.250787292025052,time_limit,1
"R=10,T=30",0.25,96010,14,10,0.020702082954812795,0.2505760192871094,0.2507988750003278,time_limit,1
"R=10,T=30",0.25,96010,15,12,0.028772124962415546,0.2504889965057373,0.2507469159900211,time_limit,1
"R=10,T=30",0.25,96010,16,14,0.036850249976851046,0.26413393020629883,0.26443762495182455,time_limit,1
"R=10,T=30",0.25,96010,17,14,0.035784124978818,0.2615931034088135,0.26185504195746034,time_limit,1
"R=10,T=30",0.25,96010,18,14,0.03823883295990527,0.2615230083465576,0.2618336249724962,time_limit,1
"R=10,T=30",0.25,96010,19,13,0.03833725000731647,0.2517280578613281,0.2520032090251334,time_limit,1
"R=10,T=30",0.25,96010,20,13,0.03156295896042138,0.25060200691223145,0.2508327920222655,time_limit,1
"R=10,T=30",0.25,96010,21,12,0.02701558405533433,0.25182104110717773,0.2520237080170773,time_limit,1
"R=10,T=30",0.25,96010,22,11,0.02347075002035126,0.25244998931884766,0.25263354199705645,time_limit,2
"R=10,T=30",0.25,96010,23,10,0.020449790987186134,0.25057101249694824,0.25076424999861047,time_limit,1
"R=10,T=30",0.25,96010,24,8,0.013554624980315566,0.2504549026489258,0.2505804169923067,time_limit,4
"R=10,T=30",0.25,96010,25,7,0.011055791983380914,0.25060510635375977,0.25071024999488145,time_limit,2
"R=10,T=30",0.25,96010,26,6,0.009507792012300342,0.25115203857421875,0.2512802919954993,time_limit,7
"R=10,T=30",0.25,96010,27,5,0.007127000018954277,0.1563091278076172,0.156395917001646,optimal,10
"R=10,T=30",0.25,96010,28,5,0.007034750015009195,0.156951904296875,0.15703291696263477,optimal,10
"R=10,T=30",0.25,96010,29,5,0.006725125014781952,0.132537841796875,0.13261062500532717,optimal,10
"R=10,T=30",0.25,96010,30,3,0.0038754999986849725,0.016247987747192383,0.016299417009577155,optimal,4
"R=10,T=30",0.25,96010,31,3,0.0036392919719219208,0.016062021255493164,0.01610649999929592,optimal,4
"R=10,T=30",0.25,96010,32,3,0.0035972080077044666,0.016449928283691406,0.01649758400162682,optimal,4
"R=10,T=30",0.25,96010,33,3,0.0037197499768808484,0.01669001579284668,0.016743292042519897,optimal,4
"R=10,T=30",0.25,96010,34,3,0.0036877919919788837,0.01661086082458496,0.016654999984893948,optimal,4
"R=10,T=30",0.25,96010,35,3,0.00365033297566697,0.01654219627380371,0.016586082987487316,optimal,4
"R=10,T=30",0.25,96010,36,3,0.0035900420043617487,0.020422935485839844,0.020466041984036565,optimal,4
"R=10,T=30",0.25,96010,37,1,0.0017479159869253635,0.0009558200836181641,0.000985208956990391,optimal,2
"R=10,T=30",0.25,96010,38,1,0.0014165000175125897,0.00080108642578125,0.0008224579505622387,optimal,2
"R=10,T=30",0.25,96010,39,1,0.0013945410028100014,0.0007290840148925781,0.0007502500084228814,optimal,2
"R=10,T=30",0.25,96010,40,1,0.001376583008095622,0.0006988048553466797,0.0007195419748313725,optimal,2
"R=10,T=30",0.25,96010,41,1,0.0013452909770421684,0.0006690025329589844,0.0006897080456838012,optimal,2
"R=10,T=30",0.25,96010,42,1,0.0013198329834267497,0.0006649494171142578,0.0006853750091977417,optimal,2
"R=10,T=30",0.25,96010,43,1,0.0013271659845486283,0.0007281303405761719,0.0007499579805880785,optimal,2
"R=10,T=30",0.25,96010,44,1,0.0014685419737361372,0.0017910003662109375,0.0018160420004278421,optimal,2
"R=10,T=30",0.25,96011,0,2,0.0024229579721577466,0.006319999694824219,0.0063574580126442015,optimal,2
"R=10,T=30",0.25,96011,1,2,0.002615833014715463,0.0063359737396240234,0.006370165967382491,optimal,2
"R=10,T=30",0.25,96011,2,1,0.0019786659977398813,0.0009710788726806641,0.0010011669946834445,optimal,1
"R=10,T=30",0.25,96011,3,2,0.002305041009094566,0.005193948745727539,0.005228750000242144,optimal,1
"R=10,T=30",0.25,96011,4,4,0.004919583036098629,0.041996002197265625,0.04205545800505206,optimal,6
"R=10,T=30",0.25,96011,5,3,0.0036784170079044998,0.009827136993408203,0.009870790992863476,optimal,1
"R=10,T=30",0.25,96011,6,5,0.00689995801076293,0.11918020248413086,0.11925470898859203,optimal,6
"R=10,T=30",0.25,96011,7,7,0.02153504197485745,0.25063610076904297,0.25078733399277553,time_limit,3
"R=10,T=30",0.25,96011,8,8,0.013765209005214274,0.2503468990325928,0.2504740000003949,time_limit,3
"R=10,T=30",0.25,96011,9,10,0.027141749975271523,0.2515289783477783,0.25174162501934916,time_limit,2
"R=10,T=30",0.25,96011,10,14,0.035686666960828006,0.2620730400085449,0.2623625840060413,time_limit,1
"R=10,T=30",0.25,96011,11,14,0.04037941701244563,0.2505612373352051,0.2509495000122115,time_limit,1
"R=10,T=30",0.25,96011,12,13,0.03397691604914144,0.250546932220459,0.2508739170152694,time_limit,1
"R=10,T=30",0.25,96011,13,13,0.03155262500513345,0.25057101249694824,0.2508155420073308,time_limit,1
"R=10,T=30",0.25,96011,14,12,0.027289667050354183,0.2659139633178711,0.2661619579885155,time_limit,1
"R=10,T=30",0.25,96011,15,12,0.034580334031488746,0.250777006149292,0.25102600001264364,time_limit,1
"R=10,T=30",0.25,96011,16,13,0.031381000007968396,0.2507290840148926,0.2509917499846779,time_limit,1
"R=10,T=30",0.25,96011,17,13,0.030764208000618964,0.2508370876312256,0.2510682920110412,time_limit,1
"R=10,T=30",0.25,96011,18,13,0.03254750004271045,0.250507116317749,0.250749500002712,time_limit,1
"R=10,T=30",0.25,96011,19,11,0.023222959018312395,0.25045108795166016,0.25064270896837115,time_limit,1
"R=10,T=30",0.25,96011,20,9,0.017408540996257216,0.25116586685180664,0.2513253340148367,time_limit,2
"R=10,T=30",0.25,96011,21,7,0.011122208030428737,0.2505378723144531,0.2506509160157293,time_limit,3
"R=10,T=30",0.25,96011,22,7,0.011089166975580156,0.25078797340393066,0.2508957500103861,time_limit,3
"R=10,T=30",0.25,96011,23,7,0.011089249979704618,0.25051307678222656,0.25062366703059524,time_limit,3
"R=10,T=30",0.25,96011,24,7,0.01137108396505937,0.2508809566497803,0.2509817079990171,time_limit,3
"R=10,T=30",0.25,96011,25,6,0.009600290970411152,0.25264501571655273,0.2527759170043282,time_limit,7
"R=10,T=30",0.25,96011,26,5,0.006748916988726705,0.18890094757080078,0.18897595902672037,optimal,4
"R=10,T=30",0.25,96011,27,4,0.005492875003255904,0.04937100410461426,0.04943029099376872,optimal,3
"R=10,T=30",0.25,96011,28,3,0.0036745829856954515,0.010141134262084961,0.010185082966927439,optimal,1
"R=10,T=30",0.25,96011,29,2,0.002238999994006008,0.0025000572204589844,0.0025292920181527734,optimal,1
"R=10,T=30",0.25,96011,30,2,0.0024482079898007214,0.005305051803588867,0.00534608302405104,optimal,3
"R=10,T=30",0.25,96011,31,1,0.0017328330432064831,0.0007100105285644531,0.0007356249843724072,optimal,1
"R=10,T=30",0.25,96011,32,1,0.0014324589865282178,0.0006170272827148438,0.0006425000028684735,optimal,1
"R=10,T=30",0.25,96012,0,1,0.0014839160139672458,0.0009300708770751953,0.0009553339914418757,optimal,1
"R=10,T=30",0.25,96012,1,4,0.004708374966867268,0.04648184776306152,0.046537374961189926,optimal,5
"R=10,T=30",0.25,96012,2,3,0.003698625019751489,0.0827629566192627,0.0828130419831723,optimal,10
"R=10,T=30",0.25,96012,3,2,0.002611875010188669,0.010004997253417969,0.01004262501373887,optimal,7
"R=10,T=30",0.25,96012,4,3,0.003701500012539327,0.03046417236328125,0.030521291017066687,optimal,8
"R=10,T=30",0.25,96012,5,3,0.003830542031209916,0.02777099609375,0.027820999966934323,optimal,7
"R=10,T=30",0.25,96012,6,10,0.027754125010687858,0.25215911865234375,0.2523427919950336,time_limit,2
"R=10,T=30",0.25,96012,7,6,0.009000791993457824,0.25038981437683105,0.2504803339834325,time_limit,6
"R=10,T=30",0.25,96012,8,8,0.013805291964672506,0.25049614906311035,0.25061566598014906,time_limit,2
"R=10,T=30",0.25,96012,9,8,0.013522958033718169,0.25038790702819824,0.25050883303629234,time_limit,2
"R=10,T=30",0.25,96012,10,10,0.0198796660406515,0.25040698051452637,0.25058262498350814,time_limit,1
"R=10,T=30",0.25,96012,11,12,0.02872733399271965,0.2505979537963867,0.25088383397087455,time_limit,3
"R=10,T=30",0.25,96012,12,14,0.03697799996007234,0.253741979598999,0.25402987498091534,time_limit,1
"R=10,T=30",0.25,96012,13,13,0.03313841699855402,0.25047802925109863,0.25077158404747024,time_limit,2
"R=10,T=30",0.25,96012,14,14,0.03730124997673556,0.25883913040161133,0.25911770801758394,time_limit,3
"R=10,T=30",0.25,96012,15,15,0.050281249976251274,0.25054383277893066,0.25091566698392853,time_limit,3
"R=10,T=30",0.25,96012,16,15,0.040361583000048995,0.2506980895996094,0.25099654198857024,time_limit,3
"R=10,T=30",0.25,96012,17,15,0.04052783298538998,0.251162052154541,0.2514828330022283,time_limit,2
"R=10,T=30",0.25,96012,18,13,0.03095995803596452,0.250687837600708,0.2509328330052085,time_limit,2
"R=10,T=30",0.25,96012,19,10,0.02150324999820441,0.2515859603881836,0.25180262501817197,time_limit,4
"R=10,T=30",0.25,96012,20,10,0.019714957976248115,0.25148582458496094,0.25165504205506295,time_limit,2
"R=10,T=30",0.25,96012,21,9,0.016511082998476923,0.25081491470336914,0.25094829098088667,time_limit,4
"R=10,T=30",0.25,96012,22,8,0.02186533296480775,0.2510509490966797,0.2512041659792885,time_limit,4
"R=10,T=30",0.25,96012,23,7,0.011181416979525238,0.2506530284881592,0.25075791601557285,time_limit,10
"R=10,T=30",0.25,96012,24,7,0.011855542019475251,0.2504088878631592,0.2505495000514202,time_limit,6
"R=10,T=30",0.25,96012,25,6,0.00897254201117903,0.25203585624694824,0.2521325420239009,time_limit,10
"R=10,T=30",0.25,96012,26,6,0.008727166976314038,0.25130200386047363,0.2513873749994673,time_limit,10
"R=10,T=30",0.25,96012,27,4,0.005190249998122454,0.09671998023986816,0.09679174999473616,optimal,10
"R=10,T=30",0.25,96012,28,2,0.0028145419782958925,0.006018877029418945,0.006058583036065102,optimal,3
"R=10,T=30",0.25,96012,29,1,0.001760916959028691,0.0009701251983642578,0.0010029159602709115,optimal,2
"R=10,T=30",0.25,96013,0,1,0.001559249998535961,0.0009789466857910156,0.0010100000072270632,optimal,1
"R=10,T=30",0.25,96013,1,1,0.0018237499753013253,0.0009779930114746094,0.0010106670088134706,5,1
"R=10,T=30",0.25,96013,2,3,0.0034583340166136622,0.014490842819213867,0.014533167006447911,optimal,2
"R=10,T=30",0.25,96013,3,2,0.002577332954388112,0.007423877716064453,0.007470792043022811,optimal,2
"R=10,T=30",0.25,96013,4,7,0.011458040971774608,0.2666740417480469,0.26681387500138953,time_limit,9
"R=10,T=30",0.25,96013,5,3,0.0036726660327985883,0.013432025909423828,0.01348550000693649,optimal,6
"R=10,T=30",0.25,96013,6,8,0.014557416026946157,0.25074005126953125,0.2508797920309007,time_limit,5
"R=10,T=30",0.25,96013,7,9,0.016426832997240126,0.25078701972961426,0.2509239170467481,time_limit,2
"R=10,T=30",0.25,96013,8,10,0.01976524997735396,0.25043392181396484,0.25060579198179767,time_limit,1
"R=10,T=30",0.25,96013,9,10,0.019921207975130528,0.2505190372467041,0.2506825419841334,time_limit,1
"R=10,T=30",0.25,96013,10,11,0.023527666984591633,0.2513611316680908,0.25157491699792445,time_limit,1
"R=10,T=30",0.25,96013,11,12,0.02808570902561769,0.2504420280456543,0.25068833300611004,time_limit,1
"R=10,T=30",0.25,96013,12,12,0.02697670803172514,0.25231099128723145,0.2525285420124419,time_limit,1
"R=10,T=30",0.25,96013,13,16,0.0538620000006631,0.25019407272338867,0.2505390839651227,time_limit,1
"R=10,T=30",0.25,96013,14,16,0.0466593750170432,0.2503969669342041,0.2507450409466401,time_limit,1
"R=10,T=30",0.25,96013,15,14,0.04264204198261723,0.25066685676574707,0.2516677909879945,time_limit,4
"R=10,T=30",0.25,96013,16,13,0.031000750022940338,0.2510039806365967,0.25124062498798594,time_limit,1
"R=10,T=30",0.25,96013,17,13,0.03920204198220745,0.25113701820373535,0.2514643329777755,time_limit,1
"R=10,T=30",0.25,96013,18,13,0.031229374988470227,0.2505769729614258,0.2508079169783741,time_limit,1
"R=10,T=30",0.25,96013,19,11,0.02342016703914851,0.25170183181762695,0.25188354100100696,time_limit,1
"R=10,T=30",0.25,96013,20,11,0.025002790964208543,0.2528550624847412,0.2530695419991389,time_limit,1
"R=10,T=30",0.25,96013,21,9,0.017412833985872567,0.25113821029663086,0.251310708001256,time_limit,1
"R=10,T=30",0.25,96013,22,7,0.01119425002252683,0.25040102005004883,0.2505511250346899,time_limit,5
"R=10,T=30",0.25,96013,23,7,0.011181208014022559,0.2508549690246582,0.2509744159760885,time_limit,5
"R=10,T=30",0.25,96013,24,7,0.01118379202671349,0.2507438659667969,0.2508559999987483,time_limit,5
"R=10,T=30",0.25,96013,25,7,0.011123959033284336,0.250532865524292,0.25063358299667016,time_limit,6
"R=10,T=30",0.25,96013,26,6,0.008960416016634554,0.2505059242248535,0.2505992500227876,time_limit,8
"R=10,T=30",0.25,96013,27,6,0.008868624980095774,0.25049710273742676,0.2505900419782847,time_limit,8
"R=10,T=30",0.25,96013,28,6,0.008619415981229395,0.25074291229248047,0.2508271250408143,time_limit,10
"R=10,T=30",0.25,96013,29,4,0.005076834000647068,0.140516996383667,0.140580500010401,optimal,8
"R=10,T=30",0.25,96013,30,4,0.005146916955709457,0.14949989318847656,0.1495615419698879,optimal,8
"R=10,T=30",0.25,96013,31,3,0.0036964580067433417,0.027274131774902344,0.027329042030032724,optimal,3
"R=10,T=30",0.25,96013,32,3,0.0037307909806258976,0.02766895294189453,0.02772029204061255,optimal,3
"R=10,T=30",0.25,96013,33,2,0.0026601250283420086,0.0034990310668945312,0.003534958988893777,optimal,1
"R=10,T=30",0.25,96013,34,1,0.001557542011141777,0.0008111000061035156,0.0008353330194950104,5,1
"R=10,T=30",0.25,96013,35,1,0.0013847079826518893,0.0007159709930419922,0.0007377499714493752,5,1
"R=10,T=30",0.25,96014,0,1,0.001797917007934302,0.001043081283569336,0.0010777910356409848,optimal,1
"R=10,T=30",0.25,96014,1,2,0.002481832983903587,0.0043430328369140625,0.004378666984848678,optimal,1
"R=10,T=30",0.25,96014,2,1,0.0016075409948825836,0.0009419918060302734,0.0009699999936856329,optimal,1
"R=10,T=30",0.25,96014,3,1,0.0013951669679954648,0.0007309913635253906,0.0007526249974034727,5,1
"R=10,T=30",0.25,96014,4,5,0.006377584009896964,0.2640049457550049,0.2640823330148123,time_limit,6
"R=10,T=30",0.25,96014,5,4,0.00534699996933341,0.06526613235473633,0.06534545798785985,optimal,8
"R=10,T=30",0.25,96014,6,1,0.0021313329925760627,0.0008480548858642578,0.0008781249634921551,optimal,1
