seed,decision_index,n_pending,n_available,n_committed,t_features_s,t_graph_build_s,t_gnn_forward_s,t_hungarian_s,t_stages_sum_s,t_total_s,t_discrepancy_s
96101,5,16,30,0,0.0018884169985540211,3.7416990380734205e-05,0.0014597080298699439,8.008297299966216e-05,0.0034656249918043613,0.0031439579906873405,0.00032166700111702085
96101,6,22,30,1,0.002036083023995161,4.0583021473139524e-05,0.0019069169647991657,8.37499974295497e-05,0.004067333007697016,0.0033999999868683517,0.0006673330208286643
96101,7,32,29,26,0.002218124980572611,3.654201282188296e-05,0.0020210419897921383,0.00013087503612041473,0.004406584019307047,0.003693500009831041,0.000713084009476006
96101,8,9,3,3,0.0017186659970320761,4.600000102072954e-05,0.0013396249851211905,7.412501145154238e-05,0.0031784159946255386,0.003529875015374273,-0.0003514590207487345
96101,9,10,0,0,0.0017697079456411302,3.7582998629659414e-05,0.0012527090148068964,7.341598393395543e-05,0.0031334159430116415,0.004101916973013431,-0.0009685010300017893
96101,10,15,0,0,0.0017931669717654586,4.112499300390482e-05,0.001388833043165505,6.658397614955902e-05,0.0032897089840844274,0.0030839579994790256,0.00020575098460540175
96101,11,23,0,0,0.0020345000084489584,4.062504740431905e-05,0.0011794169549830258,6.700004450976849e-05,0.0033215420553460717,0.0035700000007636845,-0.0002484579454176128
96101,12,29,0,0,0.00213274999987334,3.483297768980265e-05,0.001446375041268766,6.445898907259107e-05,0.0036784170079044998,0.0035809159744530916,9.750103345140815e-05
96101,13,37,1,1,0.0024774589692242444,8.02910071797669e-05,0.00123104196973145,9.204202797263861e-05,0.0038808339741081,0.004560375004075468,-0.0006795410299673676
96101,14,42,0,0,0.002460291958414018,3.766699228435755e-05,0.0011577910045161843,6.433401722460985e-05,0.00372008397243917,0.0037681669928133488,-4.8083020374178886e-05
96101,15,51,1,1,0.0026609160122461617,3.6375015042722225e-05,0.001182125008199364,6.570899859070778e-05,0.003945125034078956,0.004202083975542337,-0.00025695894146338105
96101,16,53,2,2,0.0027475409442558885,3.625004319474101e-05,0.001104291994124651,6.470800144597888e-05,0.003952790983021259,0.00418683304451406,-0.0002340420614928007
96101,17,54,4,4,0.0027921670116484165,5.620799493044615e-05,0.0014219579752534628,8.629198418930173e-05,0.004356624966021627,0.004068291978910565,0.0002883329871110618
96101,18,51,7,7,0.002716290997341275,6.350001785904169e-05,0.0014737499877810478,6.912497337907553e-05,0.00432266597636044,0.004625916015356779,-0.00030325003899633884
96101,19,45,8,8,0.0025766660110093653,6.445898907259107e-05,0.0014312079874798656,7.870799163356423e-05,0.004151040979195386,0.004256165993865579,-0.0001051250146701932
96101,20,37,1,1,0.00238229101523757,4.658399848267436e-05,0.0011656659771688282,6.262504030019045e-05,0.003657166031189263,0.003922916017472744,-0.0002657499862834811
96101,21,36,1,1,0.0024736669729463756,3.9583013858646154e-05,0.001242334023118019,6.574997678399086e-05,0.0038213339867070317,0.003702874993905425,0.00011845899280160666
96101,22,35,0,0,0.002370124973822385,4.8250018153339624e-05,0.0013174579944461584,8.933298522606492e-05,0.003825165971647948,0.0042084999731741846,-0.00038333400152623653
96101,23,35,3,3,0.0023260419839061797,4.3208012357354164e-05,0.001449708011932671,7.312500383704901e-05,0.003892083012033254,0.004077958990819752,-0.0001858759787864983
96101,24,32,0,0,0.002187041041906923,4.212500061839819e-05,0.001491958973929286,6.558303721249104e-05,0.0037867080536670983,0.004181666998192668,-0.0003949589445255697
96101,25,32,1,1,0.00217595900176093,3.712502075359225e-05,0.0014729159884154797,7.820897735655308e-05,0.003764208988286555,0.003708000003825873,5.620898446068168e-05
96101,26,31,1,1,0.002198625006712973,3.825000021606684e-05,0.0019202500116080046,0.00020962499547749758,0.004366750014014542,0.004284833034034818,8.191697997972369e-05
96101,27,30,0,0,0.002176125010009855,3.6375015042722225e-05,0.0012528750230558217,6.65419502183795e-05,0.0035319169983267784,0.004086959001142532,-0.0005550420028157532
96101,28,30,0,0,0.0021773750195279717,3.6415993236005306e-05,0.001416624989360571,6.808398757129908e-05,0.003698499989695847,0.0036572499666363,4.125002305954695e-05
96101,29,30,1,1,0.002176416979636997,3.804103471338749e-05,0.0012317089713178575,7.704098243266344e-05,0.0035232079681009054,0.0034567079856060445,6.649998249486089e-05
96101,30,29,0,0,0.0021762499818578362,3.783300053328276e-05,0.001036958012264222,6.524997297674417e-05,0.003316290967632085,0.0036570419906638563,-0.0003407510230317712
96101,31,29,2,2,0.0022087080287747085,4.04169550165534e-05,0.0019365830230526626,7.229199400171638e-05,0.004258000000845641,0.0036465409793891013,0.0006114590214565396
96101,32,27,5,5,0.0020595830283127725,3.683299291878939e-05,0.001738749968353659,6.916699931025505e-05,0.003904332988895476,0.003476125013548881,0.00042820797534659505
96101,33,22,7,7,0.002610708004795015,4.3291947804391384e-05,0.0018889580387622118,7.941696094349027e-05,0.004622374952305108,0.00437354197492823,0.00024883297737687826
96101,34,15,5,5,0.00178883399348706,4.054099554196e-05,0.001900959003251046,0.00017375004244968295,0.003904084034729749,0.0034127089893445373,0.0004913750453852117
96101,35,10,4,4,0.0017253329860977829,4.1000021155923605e-05,0.0011156249674968421,7.266702596098185e-05,0.0029546250007115304,0.003329249972011894,-0.00037462497130036354
96101,36,6,0,0,0.0016202080296352506,3.6375015042722225e-05,0.0011220829910598695,6.516696885228157e-05,0.002843833004590124,0.0028597500058822334,-1.591700129210949e-05
96101,37,6,1,1,0.001641125010792166,3.633397864177823e-05,0.001571958011481911,7.229199400171638e-05,0.0033217089949175715,0.0033806670107878745,-5.8958015870302916e-05
96101,38,5,9,5,0.0022722919820807874,3.729102900251746e-05,0.0012412089854478836,7.337500574067235e-05,0.003624167002271861,0.0036492079962044954,-2.5040993932634592e-05
96101,39,0,8,0,0.0015138330054469407,3.950000973418355e-05,0.0016786250052973628,6.574997678399086e-05,0.003297707997262478,0.002892417018301785,0.0004052909789606929
96101,40,0,11,0,0.0014915410429239273,3.654195461422205e-05,0.0015236670151352882,6.579101318493485e-05,0.0031175410258583724,0.003208792011719197,-9.125098586082458e-05
96101,41,0,14,0,0.0014667499926872551,3.925000783056021e-05,0.0011469169985502958,8.716701995581388e-05,0.002740084019023925,0.0031871249666437507,-0.0004470409476198256
96101,42,0,17,0,0.0014970830525271595,3.6624958738684654e-05,0.0012671670410782099,6.862496957182884e-05,0.002869500021915883,0.00327391701284796,-0.00040441699093207717
96101,43,0,18,0,0.0015111250104382634,3.812502836808562e-05,0.0010953749879263341,6.370799383148551e-05,0.0027083330205641687,0.002959374978672713,-0.00025104195810854435
96101,44,0,21,0,0.0015967080253176391,3.933301195502281e-05,0.0012045420007780194,6.608298281207681e-05,0.002906666020862758,0.002784334006719291,0.00012233201414346695
96101,45,0,25,0,0.001554583024699241,3.879197174683213e-05,0.0011107079917564988,6.370904156938195e-05,0.002767792029771954,0.0027846249868161976,-1.6832957044243813e-05
96101,46,0,28,0,0.00152283301576972,3.6999990697950125e-05,0.0010826250072568655,6.233400199562311e-05,0.002704792015720159,0.0027222500066272914,-1.7457990907132626e-05
96102,0,3,30,0,0.0016197499935515225,6.25409884378314e-05,0.0013839169987477362,7.687497418373823e-05,0.0031430829549208283,0.0028345839818939567,0.0003084989730268717
96102,1,5,30,0,0.001645167008973658,4.29159845225513e-05,0.001385625044349581,6.991700502112508e-05,0.0031436250428669155,0.0032501249806955457,-0.00010649993782863021
96102,2,9,30,0,0.0017020410159602761,3.887497587129474e-05,0.001306625024881214,6.879196735098958e-05,0.0031163329840637743,0.004403166996780783,-0.0012868340127170086
96102,3,16,30,0,0.002018583007156849,3.966700751334429e-05,0.0014667910290881991,8.425000123679638e-05,0.0036092910449951887,0.003338584036100656,0.0002707070088945329
96102,4,20,30,0,0.001993458019569516,7.54169886931777e-05,0.0015360830002464354,6.42079976387322e-05,0.0036691660061478615,0.0033319999929517508,0.0003371660131961107
96102,5,24,30,0,0.0020288749947212636,4.0417013224214315e-05,0.001540499972179532,7.083301898092031e-05,0.0036806249991059303,0.003491584036964923,0.00018904096214100718
96102,6,32,30,3,0.0021973749971948564,3.62499849870801e-05,0.001410250028129667,6.53750030323863e-05,0.00370925001334399,0.004040750034619123,-0.0003315000212751329
96102,7,35,27,27,0.002253624959848821,3.845803439617157e-05,0.0013041250058449805,0.00011874997289851308,0.0037149579729884863,0.004398832970764488,-0.0006838749977760017
96102,8,16,0,0,0.0018388750031590462,3.637495683506131e-05,0.0012775420327670872,7.454102160409093e-05,0.0032273330143652856,0.003391832986380905,-0.00016449997201561928
96102,9,25,0,0,0.0020682080066762865,4.662497667595744e-05,0.001217291981447488,6.566604133695364e-05,0.0033977910061366856,0.0038920840015634894,-0.0004942929954268038
96102,10,28,0,0,0.0021112909889779985,3.787502646446228e-05,0.001410083961673081,6.654101889580488e-05,0.0036257909960113466,0.003488333022687584,0.00013745797332376242
96102,11,28,1,1,0.002202000003308058,4.212500061839819e-05,0.0012348750024102628,6.908300565555692e-05,0.0035480830119922757,0.0034542090143077075,9.387399768456817e-05
96102,12,33,2,2,0.002232832950539887,6.0083053540438414e-05,0.0022326670004986227,0.0001617079833522439,0.004687290987931192,0.004548166994936764,0.00013912399299442768
96102,13,36,2,2,0.0023206250043585896,3.987504169344902e-05,0.0013513329904526472,6.741698598489165e-05,0.0037792500224895775,0.004058999998960644,-0.0002797499764710665
96102,14,41,4,4,0.002431417000479996,4.562496906146407e-05,0.0014993749791756272,7.375003769993782e-05,0.004050166986417025,0.0042497499962337315,-0.00019958300981670618
96102,15,44,5,5,0.002604625013191253,7.61660048738122e-05,0.00124299997696653,7.05840066075325e-05,0.003994375001639128,0.003686250012833625,0.00030812498880550265
96102,16,40,7,7,0.0024330419837497175,4.800001624971628e-05,0.001638915971852839,8.962501306086779e-05,0.0042095829849131405,0.0049403749871999025,-0.000730792002286762
96102,17,37,3,3,0.0024310830049216747,5.0541944801807404e-05,0.0008892920450307429,6.933300755918026e-05,0.0034402500023134053,0.004313874989748001,-0.0008736249874345958
96102,18,35,6,6,0.0023071669857017696,6.812502397224307e-05,0.0014900829992257059,6.874999962747097e-05,0.0039341250085271895,0.003865291946567595,6.883306195959449e-05
96102,19,30,0,0,0.0023589589982293546,4.237494431436062e-05,0.0013619160163216293,6.550003308802843e-05,0.003828749991953373,0.003736040962394327,9.270902955904603e-05
96102,20,30,2,2,0.002189000020734966,5.591695662587881e-05,0.0010655000223778188,7.533299503847957e-05,0.003385749994777143,0.0042443330166861415,-0.0008585830219089985
96102,21,28,3,3,0.002184875018429011,3.704201662912965e-05,0.0008637079736217856,6.53750030323863e-05,0.0031510000117123127,0.0033488329499959946,-0.00019783293828368187
96102,22,25,1,1,0.0020763750071637332,3.716698847711086e-05,0.0012982079642824829,7.529201684519649e-05,0.0034870419767685235,0.004241665999870747,-0.0007546240231022239
96102,23,24,3,3,0.0020122500136494637,4.2208004742860794e-05,0.0017627080087549984,0.00021974998526275158,0.0040369160124100745,0.0032856250181794167,0.0007512909942306578
