seed,decision_index,n_pending,n_available,n_committed,t_features_s,t_graph_build_s,t_gnn_forward_s,t_hungarian_s,t_stages_sum_s,t_total_s,t_discrepancy_s
96000,25,10,0,0,0.0007220000261440873,2.9125018045306206e-05,0.0007762080058455467,1.9832979887723923e-05,0.0015471660299226642,0.0016300830175168812,-8.291698759421706e-05
96000,26,10,0,0,0.0007142919930629432,3.029097570106387e-05,0.0008249590173363686,2.1415995433926582e-05,0.0015909579815343022,0.0016795829869806767,-8.862500544637442e-05
96000,27,10,0,0,0.0007511249859817326,3.091699909418821e-05,0.0014432500465773046,2.062495332211256e-05,0.002245916984975338,0.00168599997414276,0.0005599170108325779
96000,28,10,1,1,0.0007200409891083837,2.9999995604157448e-05,0.0016171250026673079,2.1000043489038944e-05,0.002388166030868888,0.001621292030904442,0.0007668739999644458
96000,29,9,0,0,0.000702542020007968,3.116601146757603e-05,0.0009408749756403267,2.3209024220705032e-05,0.0016977920313365757,0.002086791966576129,-0.00038899993523955345
96000,30,9,3,3,0.0006898750434629619,2.887495793402195e-05,0.001160500047262758,2.3499946109950542e-05,0.0019027499947696924,0.0017013329779729247,0.0002014170167967677
96000,31,6,3,3,0.0006642499938607216,4.491698928177357e-05,0.001213999988976866,2.3250002413988113e-05,0.0019464169745333493,0.001407333998940885,0.0005390829755924642
96000,32,3,2,2,0.0006304580019786954,3.754202043637633e-05,0.0013372499961405993,2.7082976885139942e-05,0.002032332995440811,0.001654541993048042,0.00037779100239276886
96000,33,1,0,0,0.0005634159897454083,2.9999995604157448e-05,0.001324125041719526,2.579198917374015e-05,0.001943333016242832,0.001566499995533377,0.000376833020709455
96000,34,1,1,1,0.0005280409823171794,3.525003558024764e-05,0.0012259589857421815,2.2707972675561905e-05,0.0018119579763151705,0.0032090830500237644,-0.0013971250737085938
96000,35,0,0,0,0.0006803750293329358,3.14170029014349e-05,0.0009474160033278167,2.1833984646946192e-05,0.0016810420202091336,0.0021567080402746797,-0.00047566602006554604
96000,36,0,2,0,0.0005131670041009784,2.9375019948929548e-05,0.0008869579760357738,2.1792016923427582e-05,0.0014512920170091093,0.001418542000465095,3.2750016544014215e-05
96000,37,0,3,0,0.0004934589960612357,2.8458016458898783e-05,0.0015565420035272837,2.0458013750612736e-05,0.002098917029798031,0.0016061670030467212,0.0004927500267513096
96000,38,0,3,0,0.000495915999636054,3.120902692899108e-05,0.0010165409767068923,2.5958986952900887e-05,0.0015696249902248383,0.001543082995340228,2.6541994884610176e-05
96000,39,0,3,0,0.0005126249743625522,3.066699719056487e-05,0.0011085830046795309,2.4500011932104826e-05,0.0016763749881647527,0.0020663749892264605,-0.00039000000106170774
96000,40,0,4,0,0.0005311669665388763,3.0708033591508865e-05,0.0013539579813368618,2.3333996068686247e-05,0.0019391669775359333,0.002190208004321903,-0.00025104102678596973
96000,41,0,4,0,0.0005216670106165111,3.0416005756706e-05,0.0011627500061877072,2.0958948880434036e-05,0.0017357919714413583,0.002048750000540167,-0.00031295802909880877
96000,42,0,8,0,0.0004924999666400254,2.8082984499633312e-05,0.0009836250101216137,2.7875008527189493e-05,0.001532082969788462,0.0014745420194230974,5.754095036536455e-05
96000,43,0,9,0,0.0005610419902950525,3.57080134563148e-05,0.001296208007261157,2.033403143286705e-05,0.0019132920424453914,0.0012748329900205135,0.0006384590524248779
96001,0,0,10,0,0.0005018750089220703,3.0166003853082657e-05,0.0007598339579999447,1.995800994336605e-05,0.0013118329807184637,0.0013845409848727286,-7.270800415426493e-05
96001,1,1,10,0,0.0005289170076139271,2.9499991796910763e-05,0.0007328329957090318,1.9749975763261318e-05,0.001310999970883131,0.001319750037509948,-8.750066626816988e-06
96001,2,1,10,0,0.0005180829903110862,2.9292015824466944e-05,0.0007255829987116158,1.9749975763261318e-05,0.0012927079806104302,0.001275166985578835,1.754099503159523e-05
96001,3,1,10,0,0.0005618330324068666,4.649994662031531e-05,0.0009788750321604311,1.9916973542422056e-05,0.001607124984730035,0.0013599579688161612,0.0002471670159138739
96001,4,4,10,0,0.0006150000263005495,3.270898014307022e-05,0.001017166010569781,2.241699257865548e-05,0.0016872920095920563,0.0015547499642707407,0.00013254204532131553
96001,5,5,10,0,0.0006169170374050736,2.96669895760715e-05,0.0008241659961640835,2.13750172406435e-05,0.0014921250403858721,0.0020287499646656215,-0.0005366249242797494
96001,6,8,10,0,0.0006684580002911389,2.9125018045306206e-05,0.000858207989949733,3.1750008929520845e-05,0.001587541017215699,0.001862332981545478,-0.00027479196432977915
96001,7,10,10,3,0.0007475420134142041,2.9916991479694843e-05,0.0009384580189362168,2.3333006538450718e-05,0.0017392500303685665,0.0017416670452803373,-2.4170149117708206e-06
96001,8,9,7,7,0.0006955830031074584,2.9082992114126682e-05,0.0007360420422628522,2.174999099224806e-05,0.0014824580284766853,0.0015303330146707594,-4.7874986194074154e-05
96001,9,4,0,0,0.0005910420441068709,3.145798109471798e-05,0.0006833329680375755,2.1042011212557554e-05,0.001326875004451722,0.001335208013188094,-8.333008736371994e-06
96001,10,5,0,0,0.00064354098867625,3.362499410286546e-05,0.0011313750292174518,2.204196061939001e-05,0.0018305829726159573,0.0013669169857166708,0.0004636659868992865
96001,11,6,0,0,0.0006271249731071293,3.0790979508310556e-05,0.0008109170012176037,2.0000035874545574e-05,0.0014888329897075891,0.0024728330317884684,-0.0009840000420808792
96001,12,9,0,0,0.0006996660376898944,2.862501423805952e-05,0.0009429169585928321,2.0042003598064184e-05,0.0016912500141188502,0.0020042500109411776,-0.0003129999968223274
96001,13,10,0,0,0.0007341250311583281,2.9999995604157448e-05,0.0007168329902924597,2.174999099224806e-05,0.0015027080080471933,0.001914458000101149,-0.0004117499920539558
96001,14,16,0,0,0.0008402919629588723,2.8500042390078306e-05,0.0008432909962721169,2.0749983377754688e-05,0.0017328329849988222,0.001970833051018417,-0.00023800006601959467
96001,15,18,0,0,0.00090637500397861,3.08750313706696e-05,0.0011083749704994261,2.0708015654236078e-05,0.002066333021502942,0.0019377500284463167,0.00012858299305662513
96001,16,19,3,3,0.000955540977884084,3.200001083314419e-05,0.0012336670188233256,2.4582957848906517e-05,0.0022457909653894603,0.002673666982445866,-0.00042787601705640554
96001,17,16,1,1,0.0009004590101540089,5.5500015150755644e-05,0.0010317499982193112,2.400000812485814e-05,0.002011709031648934,0.0019815839477814734,3.012508386746049e-05
96001,18,15,0,0,0.0008417090284638107,3.004097379744053e-05,0.0007552920142188668,2.3667002096772194e-05,0.0016507090185768902,0.0019474580185487866,-0.0002967489999718964
96001,19,16,3,3,0.0008479579701088369,3.158301115036011e-05,0.0015950420056469738,2.7916976250708103e-05,0.002502499963156879,0.0017770829726941884,0.0007254169904626906
96001,20,13,1,1,0.0007997920038178563,3.108300734311342e-05,0.0007276670075953007,2.1707965061068535e-05,0.001580249983817339,0.0018777080113068223,-0.00029745802748948336
96001,21,12,2,2,0.0007725000032223761,2.9624963644891977e-05,0.0007882500067353249,2.1208019461482763e-05,0.0016115829930640757,0.0018927079509012401,-0.0002811249578371644
96001,22,10,0,0,0.0007459589978680015,3.204098902642727e-05,0.0010320839937776327,2.095801755785942e-05,0.0018310419982299209,0.002136958995833993,-0.0003059169976040721
96001,23,10,0,0,0.0007248329930007458,2.8542010113596916e-05,0.001321582996752113,2.1084037143737078e-05,0.002096042037010193,0.001701915985904634,0.00039412605110555887
96001,24,10,0,0,0.0007117500063031912,2.9459013603627682e-05,0.0007792499964125454,2.174999099224806e-05,0.0015422090073116124,0.0016312090447172523,-8.900003740563989e-05
96001,25,10,0,0,0.0007170829921960831,2.983299782499671e-05,0.0008377920021302998,1.933303428813815e-05,0.0016040410264395177,0.0016677919775247574,-6.375095108523965e-05
96001,26,10,0,0,0.0007388329831883311,3.0166993383318186e-05,0.0013189580058678985,2.0708015654236078e-05,0.002108665998093784,0.00236529199173674,-0.000256625993642956
96001,27,10,0,0,0.0007070000283420086,2.9125018045306206e-05,0.0009742499678395689,2.0875013433396816e-05,0.0017312500276602805,0.0018225419917143881,-9.129196405410767e-05
96001,28,10,0,0,0.0007134999614208937,3.0125025659799576e-05,0.0009026249754242599,2.0167033653706312e-05,0.0016664169961586595,0.0016430420218966901,2.3374974261969328e-05
96001,29,10,0,0,0.0007381250034086406,2.9458024073392153e-05,0.0015069170040078461,0.00011645798804238439,0.0023909580195322633,0.0017213750397786498,0.0006695829797536135
96001,30,10,0,0,0.0007150839664973319,2.879102248698473e-05,0.0007135000196285546,2.037500962615013e-05,0.0014777500182390213,0.0016864580102264881,-0.0002087079919874668
96001,31,10,1,1,0.0007244580192491412,2.8166978154331446e-05,0.0011602080194279552,1.999997766688466e-05,0.0019328329944983125,0.0017514590290375054,0.00018137396546080709
96001,32,9,1,1,0.0006897089770063758,2.879102248698473e-05,0.0012982499902136624,2.2499996703118086e-05,0.002039249986410141,0.001716500031761825,0.0003227499546483159
96001,33,8,2,2,0.0006742500117979944,3.0957977287471294e-05,0.0009406669996678829,2.2916996385902166e-05,0.0016687919851392508,0.002053916046861559,-0.0003851240617223084
96001,34,6,0,0,0.000667833024635911,3.054196713492274e-05,0.001119874999858439,2.191704697906971e-05,0.0018401670386083424,0.0018572499975562096,-1.7082958947867155e-05
96001,35,6,2,2,0.0006557500455528498,2.8957962058484554e-05,0.0007258330006152391,2.274999860674143e-05,0.001433291006833315,0.002468166989274323,-0.001034875982441008
96001,36,4,2,2,0.0005924169672653079,2.883299021050334e-05,0.0008707500528544188,2.2249994799494743e-05,0.0015142500051297247,0.0015678330091759562,-5.358300404623151e-05
96001,37,2,0,0,0.0005427500000223517,3.083399496972561e-05,0.0010169580345973372,1.9875005818903446e-05,0.001610417035408318,0.0015149579849094152,9.54590504989028e-05
96001,38,2,2,2,0.0005667500081472099,3.837497206404805e-05,0.0010748340282589197,3.7416000850498676e-05,0.0017173750093206763,0.0021423340076580644,-0.00042495899833738804
96001,39,0,0,0,0.0005147919873706996,3.3875054214149714e-05,0.0011222079629078507,4.108401481062174e-05,0.0017119590193033218,0.0013091250439174473,0.0004028339753858745
96001,40,0,0,0,0.0005276249721646309,3.408297197893262e-05,0.0009235000470653176,2.6541994884610176e-05,0.0015117499860934913,0.0016750000067986548,-0.00016325002070516348
96001,41,0,1,0,0.0005050830077379942,2.800003858283162e-05,0.0008599589928053319,2.729095285758376e-05,0.0014203329919837415,0.0018069999641738832,-0.0003866669721901417
96001,42,0,1,0,0.000497667002491653,3.1292031053453684e-05,0.0011700830073095858,2.0749983377754688e-05,0.0017197920242324471,0.001759083999786526,-3.929197555407882e-05
96001,43,0,2,0,0.0004984160186722875,3.0124967452138662e-05,0.0010117089841514826,2.2082997020334005e-05,0.0015623329672962427,0.0014254170237109065,0.0001369159435853362
96001,44,0,2,0,0.0005088329780846834,3.0333991162478924e-05,0.0007788750226609409,2.362497616559267e-05,0.001341666968073696,0.001270041975658387,7.162499241530895e-05
96001,45,0,7,0,0.0005307919927872717,2.9332994017750025e-05,0.0008882090332917869,2.4749955628067255e-05,0.001473083975724876,0.0015375419752672315,-6.445799954235554e-05
96001,46,0,8,0,0.0005159999709576368,3.308302257210016e-05,0.001041750016156584,2.116698306053877e-05,0.0016119999927468598,0.001470208982937038,0.00014179100980982184
96001,47,0,8,0,0.0005067499587312341,2.9959017410874367e-05,0.0008294159779325128,2.0084029529243708e-05,0.001386208983603865,0.0013471670099534094,3.9041973650455475e-05
96002,0,0,10,0,0.000510375015437603,2.8124952223151922e-05,0.0009434170206077397,2.1332991309463978e-05,0.0015032499795779586,0.0012667499831877649,0.0002364999963901937
96002,1,0,10,0,0.000503083982039243,2.8499984182417393e-05,0.0013307500048540533,0.00010795798152685165,0.0019702919526025653,0.0020726670045405626,-0.00010237505193799734
96002,2,0,10,0,0.0004991249879822135,2.783298259600997e-05,0.0009766669827513397,2.1875021047890186e-05,0.0015254999743774533,0.00147762504639104,4.787492798641324e-05
96002,3,0,10,0,0.0005112499929964542,4.050001734867692e-05,0.0010986250126734376,3.2582960557192564e-05,0.0016829579835757613,0.0021601669723168015,-0.00047720898874104023
96002,4,1,10,0,0.0005278330063447356,3.245897823944688e-05,0.00092879100702703,2.4917011614888906e-05,0.0015140000032261014,0.0018908329657278955,-0.0003768329625017941
96002,5,3,10,0,0.0005789170390926301,3.208295674994588e-05,0.0010700830025598407,2.6124995201826096e-05,0.0017072079936042428,0.0016615419881418347,4.5666005462408066e-05
96002,6,4,10,0,0.0006419589626602829,3.3916032407432795e-05,0.0009194999583996832,2.3584056179970503e-05,0.0016189590096473694,0.001527041953522712,9.191705612465739e-05
96002,7,4,10,0,0.000613124982919544,3.104197094216943e-05,0.0008102080319076777,2.2374966647475958e-05,0.001476749952416867,0.0016223330167122185,-0.0001455830642953515
96002,8,7,10,5,0.000712042034137994,3.024999750778079e-05,0.0012291250168345869,2.845795825123787e-05,0.0019998750067315996,0.0014132920186966658,0.0005865829880349338
96002,9,8,5,5,0.0006673749885521829,2.7917034458369017e-05,0.0010134169715456665,2.2332998923957348e-05,0.0017310419934801757,0.0021381249534897506,-0.0004070829600095749
96002,10,6,0,0,0.0006246660486795008,2.8374954126775265e-05,0.0012631670106202364,0.0001010000123642385,0.002017208025790751,0.0015069590299390256,0.0005102489958517253
96002,11,10,0,0,0.0007182500557973981,2.970895729959011e-05,0.0007473750156350434,2.058298559859395e-05,0.0015159170143306255,0.0021687080152332783,-0.0006527910009026527
96002,12,14,0,0,0.0008114170050248504,2.9082992114126682e-05,0.0008459580130875111,2.0292005501687527e-05,0.0017067500157281756,0.0016373330145142972,6.941700121387839e-05
96002,13,17,0,0,0.000883165979757905,3.054196713492274e-05,0.0007309580105356872,1.9291997887194157e-05,0.0016639579553157091,0.0018332910258322954,-0.0001693330705165863
96002,14,17,0,0,0.0008628329960629344,2.8916983865201473e-05,0.0011269579990766943,2.3209024220705032e-05,0.002041917003225535,0.002047125017270446,-5.208014044910669e-06
96002,15,19,0,0,0.0009465409675613046,2.9749993700534105e-05,0.0009532920084893703,2.258300082758069e-05,0.0019521659705787897,0.0020047500147484243,-5.258404416963458e-05
96002,16,20,0,0,0.0009662919910624623,2.9582995921373367e-05,0.0007932499866001308,2.4541979655623436e-05,0.00181366695323959,0.0024284999817609787,-0.0006148330285213888
96002,17,20,0,0,0.0011567079927772284,3.070896491408348e-05,0.0012743330444209278,2.0957959350198507e-05,0.002482707961462438,0.0027178750024177134,-0.0002351670409552753
96002,18,20,0,0,0.0009206670220009983,2.7582980692386627e-05,0.0008067500311881304,2.0042003598064184e-05,0.0017750420374795794,0.001996499951928854,-0.00022145791444927454
96002,19,20,1,1,0.0009304999839514494,2.7709000278264284e-05,0.0010517080081626773,2.054200740531087e-05,0.002030458999797702,0.0019291249918751419,0.00010133400792255998
96002,20,19,3,3,0.0009611250134184957,3.38749960064888e-05,0.0011559579870663583,2.258399035781622e-05,0.002173541986849159,0.001867000013589859,0.0003065419732593
96002,21,16,0,0,0.000845541013404727,2.824998227879405e-05,0.0016406250069849193,0.00013204198330640793,0.0026464579859748483,0.0020080420072190464,0.0006384159787558019
96002,22,16,2,2,0.0008340000058524311,2.7582980692386627e-05,0.0011476250365376472,2.4374981876462698e-05,0.0020335830049589276,0.0018931669765152037,0.00014041602844372392
96002,23,14,0,0,0.0008284160285256803,2.9916991479694843e-05,0.0011400830117054284,2.0459003280848265e-05,0.0020188750349916518,0.0021495000110007823,-0.00013062497600913048
96002,24,14,1,1,0.0008389590075239539,2.9582995921373367e-05,0.0008481250260956585,2.2499996703118086e-05,0.001739167026244104,0.0017189159989356995,2.0251027308404446e-05
96002,25,13,1,1,0.0008072910131886601,3.200001083314419e-05,0.0008852499886415899,2.1333980839699507e-05,0.0017458749935030937,0.0016944580129347742,5.141698056831956e-05
96002,26,12,0,0,0.0007656670059077442,3.0708033591508865e-05,0.0007617920055054128,2.0374951418489218e-05,0.001578541996423155,0.001633833977393806,-5.529198097065091e-05
96002,27,12,1,1,0.0007605410064570606,2.979201963171363e-05,0.0012782499543391168,2.0167033653706312e-05,0.0020887500140815973,0.001551375025883317,0.0005373749881982803
96002,28,11,0,0,0.0007351660169661045,2.9749993700534105e-05,0.001305959012825042,2.216600114479661e-05,0.0020930410246364772,0.0018501249724067748,0.00024291605222970247
96002,29,11,1,1,0.0007334590191021562,2.8999987989664078e-05,0.0012637909967452288,2.0875013433396816e-05,0.002047125017270446,0.0017017499776557088,0.00034537503961473703
96002,30,10,0,0,0.0007133750477805734,2.9166985768824816e-05,0.0011203329777345061,1.9667029846459627e-05,0.001882542041130364,0.0016930419951677322,0.0001895000459626317
96002,31,10,0,0,0.0007405829965136945,3.112497506663203e-05,0.0007722080335952342,2.1916988771408796e-05,0.0015658329939469695,0.0016245419974438846,-5.87090034969151e-05
96002,32,10,0,0,0.0007448340184055269,3.374996595084667e-05,0.0009231660515069962,2.1874962840229273e-05,0.001723624998703599,0.002424083009827882,-0.0007004580111242831
96002,33,10,0,0,0.0007468329858966172,3.32500203512609e-05,0.0011120829731225967,2.2084044758230448e-05,0.0019142500241287053,0.002133833011612296,-0.00021958298748359084
96002,34,10,0,0,0.0007111250306479633,3.391696373000741e-05,0.00087554199853912,2.254103310406208e-05,0.0016431250260211527,0.0023015000042505562,-0.0006583749782294035
96002,35,10,0,0,0.0007559999939985573,3.204098902642727e-05,0.0009822089923545718,2.154102548956871e-05,0.0017917910008691251,0.0017293340060859919,6.245699478313327e-05
96002,36,10,0,0,0.0007378750015050173,3.4958997275680304e-05,0.0007511249859817326,2.0791019778698683e-05,0.0015447500045411289,0.00205650000134483,-0.0005117499968037009
96002,37,10,0,0,0.0007175409700721502,3.0709023121744394e-05,0.0007106660050339997,2.2709020413458347e-05,0.0014816250186413527,0.001843875041231513,-0.00036225002259016037
96002,38,10,0,0,0.0007281250436790287,3.0082999728620052e-05,0.0008866249700076878,2.0792009308934212e-05,0.0016656250227242708,0.0017019580118358135,-3.63329891115427e-05
96002,39,10,0,0,0.0007341660093516111,3.0542025342583656e-05,0.0007708749617449939,1.9625003915280104e-05,0.0015552080003544688,0.0017259169835597277,-0.00017070898320525885
96002,40,10,2,2,0.0007429170073010027,3.0124967452138662e-05,0.0007867499953135848,2.054101787507534e-05,0.0015803329879418015,0.0016696249949745834,-8.929200703278184e-05
96002,41,8,3,3,0.00073833396891132,5.17910229973495e-05,0.0014300000038929284,2.645899076014757e-05,0.0022465839865617454,0.001663499977439642,0.0005830840091221035
96002,42,5,1,1,0.0006097080186009407,3.004202153533697e-05,0.0007074580062180758,2.204196061939001e-05,0.0013692500069737434,0.0013737079571001232,-4.457950126379728e-06
96002,43,4,1,1,0.0005906249862164259,2.8542010113596916e-05,0.0007947499980218709,2.012500772252679e-05,0.0014340420020744205,0.0013709579943679273,6.308400770649314e-05
96002,44,3,1,1,0.0005739580374211073,2.9541959520429373e-05,0.0007568750297650695,1.9291997887194157e-05,0.0013796670245938003,0.001265707949642092,0.00011395907495170832
96002,45,2,1,1,0.000577291997615248,4.1457999031990767e-05,0.0014314170111902058,0.00012804096331819892,0.0021782079711556435,0.0012719169608317316,0.0009062910103239119
96002,46,1,0,0,0.0005191250238567591,3.0790979508310556e-05,0.0007844169740565121,2.158299321308732e-05,0.001355915970634669,0.0014161660219542682,-6.025005131959915e-05
96002,47,1,1,1,0.0007497499464079738,3.587501123547554e-05,0.0009698339854367077,2.6458001229912043e-05,0.001781916944310069,0.0020823749946430326,-0.00030045805033296347
96002,48,0,0,0,0.0005392919993028045,3.108300734311342e-05,0.0008289169636555016,2.3083004634827375e-05,0.0014223749749362469,0.0016406250069849193,-0.00021825003204867244
96002,49,0,1,0,0.0004999159718863666,2.9749993700534105e-05,0.001061334041878581,2.1540967281907797e-05,0.0016125409747473896,0.0015011660289019346,0.00011137494584545493
96002,50,0,1,0,0.0004960829974152148,2.8375012334436178e-05,0.0007429579854942858,2.0792009308934212e-05,0.001288208004552871,0.0013883329811505973,-0.00010012497659772635
96002,51,0,1,0,0.0005203330074436963,3.004202153533697e-05,0.0007526249974034727,2.054200740531087e-05,0.0013235420337878168,0.0014357499894686043,-0.00011220795568078756
96002,52,0,2,0,0.0005150000215508044,2.8999987989664078e-05,0.0011922079720534384,2.112501533702016e-05,0.001757332996930927,0.001422917004674673,0.00033441599225625396
96002,53,0,3,0,0.0004988330183550715,3.045797348022461e-05,0.0007293749949894845,1.8834020011126995e-05,0.0012775000068359077,0.00148004200309515,-0.0002025419962592423
96002,54,0,3,0,0.0005125830066390336,2.9332994017750025e-05,0.001266542007215321,0.00011541700223460793,0.0019238750101067126,0.0015250000287778676,0.000398874981328845
96002,55,0,3,0,0.0009092920226976275,2.945796586573124e-05,0.0011544580338522792,2.0792009308934212e-05,0.002114000031724572,0.002115209004841745,-1.208973117172718e-06
96002,56,0,3,0,0.0005004580016247928,2.979201963171363e-05,0.0007255419623106718,2.2208027075976133e-05,0.0012780000106431544,0.0012744999839924276,3.500026650726795e-06
96002,57,0,3,0,0.0004897909821011126,2.8375012334436178e-05,0.0009184170048683882,2.0458013750612736e-05,0.0014570410130545497,0.001616458990611136,-0.00015941797755658627
96002,58,0,5,0,0.0005195830017328262,3.2957992516458035e-05,0.0009377920068800449,2.2249994799494743e-05,0.001512582995928824,0.0014055410283617675,0.00010704196756705642
96002,59,0,9,0,0.0005080840201117098,2.9708025977015495e-05,0.0008029169985093176,1.91659783013165e-05,0.0013598750228993595,0.0015247080009430647,-0.00016483297804370522
96002,60,0,9,0,0.0005167080089449883,2.9292015824466944e-05,0.0008550419588573277,1.9250030163675547e-05,0.0014202920137904584,0.0014052499900572002,1.5042023733258247e-05
96003,0,0,10,0,0.0005326659884303808,4.0917017031461e-05,0.001165207999292761,2.2209016606211662e-05,0.0017610000213608146,0.0013528750278055668,0.0004081249935552478
96003,1,0,10,0,0.0006047920323908329,3.3791991882026196e-05,0.0008339160121977329,2.216699067503214e-05,0.0014946670271456242,0.0019046670058742166,-0.0004099999787285924
96003,2,3,10,0,0.0005960830021649599,3.183301305398345e-05,0.0018059999565593898,2.9500050004571676e-05,0.002463416021782905,0.0014487080043181777,0.0010147080174647272
96003,3,4,10,0,0.0005987079930491745,2.9875023756176233e-05,0.001456082973163575,2.0750041585415602e-05,0.0021054160315543413,0.0019247499876655638,0.0001806660438887775
96003,4,5,10,0,0.0006153329741209745,3.008398925885558e-05,0.0008517500245943666,4.554097540676594e-05,0.0015427079633809626,0.001715000020340085,-0.00017229205695912242
96003,5,6,10,0,0.0006313339690677822,3.0416005756706e-05,0.0008714590221643448,1.995800994336605e-05,0.001553167006932199,0.0018750419840216637,-0.00032187497708946466
96003,6,8,10,0,0.0007000420009717345,3.4999975468963385e-05,0.0014049580204300582,2.4083012249320745e-05,0.002164083009120077,0.0015428340411745012,0.0006212489679455757
96003,7,12,10,5,0.0007619999814778566,3.0166003853082657e-05,0.0010910420096479356,2.62079993262887e-05,0.0019094159943051636,0.0018772920011542737,3.2123993150889874e-05
96003,8,10,5,5,0.0007156250067055225,2.8749986086040735e-05,0.001107957970816642,2.4875043891370296e-05,0.0018772080074995756,0.0016127499984577298,0.0002644580090418458
96003,9,5,0,0,0.0006172920111566782,2.9124959837645292e-05,0.0011513330391608179,1.979200169444084e-05,0.0018175420118495822,0.0014523750287480652,0.00036516698310151696
96003,10,10,0,0,0.0007164590060710907,2.9499991796910763e-05,0.0009001250145956874,2.1832995116710663e-05,0.0016679170075803995,0.001531417015939951,0.00013649999164044857
