seed,decision_index,n_pending,n_available,n_committed,t_features_s,t_graph_build_s,t_gnn_forward_s,t_hungarian_s,t_stages_sum_s,t_total_s,t_discrepancy_s
11000,40,0,5,0,0.00032120803371071815,2.9499991796910763e-05,0.0007780839805491269,1.4041026588529348e-05,0.0011428330326452851,0.0010961249936372042,4.670803900808096e-05
11000,41,0,5,0,0.0003228330169804394,2.9459013603627682e-05,0.0005848750006407499,1.533300383016467e-05,0.0009525000350549817,0.0009674580069258809,-1.49579718708992e-05
11001,0,0,6,0,0.0003192080184817314,2.879201201722026e-05,0.0007204579887911677,1.4749995898455381e-05,0.0010832080151885748,0.001014833978842944,6.837403634563088e-05
11001,1,1,6,0,0.0003427499905228615,2.9916991479694843e-05,0.0006489580264315009,1.6666948795318604e-05,0.0010382919572293758,0.001553167006932199,-0.0005148750497028232
11001,2,2,6,0,0.00037004100158810616,2.979201963171363e-05,0.0006581249763257802,1.5166995581239462e-05,0.0010731249931268394,0.0012195410090498626,-0.00014641601592302322
11001,3,2,6,0,0.0003653749590739608,2.8833048418164253e-05,0.0011175419786013663,1.6207981389015913e-05,0.0015279579674825072,0.0011939160176552832,0.000334041949827224
11001,4,3,6,0,0.0003861250006593764,2.7958012651652098e-05,0.0007863749633543193,1.5083991456776857e-05,0.0012155419681221247,0.0009825000306591392,0.00023304193746298552
11001,5,3,6,0,0.00038945901906117797,3.2540992833673954e-05,0.0005475840298458934,1.5415949746966362e-05,0.0009849999914877117,0.0017527500167489052,-0.0007677500252611935
11001,6,5,6,0,0.0004433330032043159,2.9749993700534105e-05,0.0006345000001601875,1.4499993994832039e-05,0.0011220829910598695,0.0010610840399749577,6.099895108491182e-05
11001,7,8,6,5,0.0005037079681642354,2.920802216976881e-05,0.0010081249638460577,0.00011870899470523,0.0016597499488852918,0.0012240420328453183,0.0004357079160399735
11001,8,5,1,1,0.00043841602746397257,2.9374961741268635e-05,0.000641333987005055,1.912500010803342e-05,0.0011282499763183296,0.0014208329957909882,-0.00029258301947265863
11001,9,4,0,0,0.000421375036239624,3.15000070258975e-05,0.0006511249812319875,1.6583013348281384e-05,0.0011205830378457904,0.0011809170246124268,-6.033398676663637e-05
11001,10,4,0,0,0.0004030829877592623,3.008398925885558e-05,0.0006091250106692314,1.4416000340133905e-05,0.0010567079880274832,0.0011117499670945108,-5.504197906702757e-05
11001,11,6,0,0,0.0004492090083658695,2.945796586573124e-05,0.0006013330421410501,1.4458957593888044e-05,0.001094458973966539,0.00119254196761176,-9.8082993645221e-05
11001,12,6,0,0,0.0004662919673137367,3.7375022657215595e-05,0.0006118330056779087,1.5542027540504932e-05,0.0011310420231893659,0.0014072919730097055,-0.0002762499498203397
11001,13,9,0,0,0.0005291249835863709,3.091699909418821e-05,0.0006297920481301844,1.6707985196262598e-05,0.0012065420160070062,0.0012662499793805182,-5.970796337351203e-05
11001,14,9,0,0,0.0005260420148260891,3.0292023438960314e-05,0.0009773329948075116,1.858297036960721e-05,0.0015522500034421682,0.0012695000041276217,0.0002827499993145466
11001,15,10,1,1,0.0005987089825794101,3.879104042425752e-05,0.0006107499939389527,2.3874978069216013e-05,0.0012721249950118363,0.001233458984643221,3.866601036861539e-05
11001,16,10,0,0,0.0005445419810712337,2.9375019948929548e-05,0.0006137500167824328,1.758296275511384e-05,0.00120524998055771,0.0012271250016056001,-2.1875021047890186e-05
11001,17,10,2,2,0.0005506669986061752,2.97910301014781e-05,0.0013290419592522085,1.7833022866398096e-05,0.0019273330108262599,0.0018470410141162574,8.029199671000242e-05
11001,18,9,1,1,0.0005336669855751097,2.983299782499671e-05,0.000641333987005055,1.6457983292639256e-05,0.0012212919536978006,0.0017255000420846045,-0.0005042080883868039
11001,19,8,0,0,0.0005025410209782422,2.9416987672448158e-05,0.0011540830018930137,8.929200703278184e-05,0.0017753330175764859,0.0012021249858662486,0.0005732080317102373
11001,20,8,1,1,0.0004996249917894602,2.8125010430812836e-05,0.0005462919943965971,1.5583005733788013e-05,0.0010896250023506582,0.0018474580137990415,-0.0007578330114483833
11001,21,7,1,1,0.0004818750312551856,2.8582988306879997e-05,0.0006566669908352196,1.5833007637411356e-05,0.0011829580180346966,0.0011661250027827919,1.6833015251904726e-05
11001,22,6,0,0,0.000459709030110389,2.9540969990193844e-05,0.0006778340321034193,1.5040975995361805e-05,0.001182125008199364,0.0011434159823693335,3.870902583003044e-05
11001,23,6,0,0,0.00048037496162578464,2.9375019948929548e-05,0.0007604999700561166,1.4625024050474167e-05,0.001284874975681305,0.0012456249678507447,3.925000783056021e-05
11001,24,6,0,0,0.00045712501741945744,3.6582991015166044e-05,0.000617167039308697,1.5666009858250618e-05,0.001126541057601571,0.0012656660401262343,-0.0001391249825246632
11001,25,6,0,0,0.00046245899284258485,3.062502946704626e-05,0.0007965830154716969,1.616694498807192e-05,0.0013058339827693999,0.0015233329613693058,-0.00021749897859990597
11001,26,6,0,0,0.00045929098268970847,2.9416987672448158e-05,0.0007077500340528786,1.8207996618002653e-05,0.001214666001033038,0.001171666954178363,4.2999046854674816e-05
11001,27,6,0,0,0.0004641669802367687,3.058300353586674e-05,0.0007419580360874534,2.0124949514865875e-05,0.0012568329693749547,0.0010514170280657709,0.00020541594130918384
11001,28,6,1,1,0.0004534999607130885,2.9125018045306206e-05,0.0005261250189505517,1.5249999705702066e-05,0.0010239999974146485,0.0016636670334264636,-0.0006396670360118151
11001,29,5,0,0,0.00044304097536951303,3.474997356534004e-05,0.0006093750125728548,1.837499439716339e-05,0.0011055409559048712,0.0012101249885745347,-0.00010458403266966343
11001,30,5,1,1,0.0004332499811425805,2.9916991479694843e-05,0.0005107499891892076,1.4792021829634905e-05,0.0009887089836411178,0.001189082977361977,-0.0002003739937208593
11001,31,4,2,2,0.00040962500497698784,2.862501423805952e-05,0.0005086669698357582,1.5541038010269403e-05,0.000962458027061075,0.001004084013402462,-4.1625986341387033e-05
11001,32,2,1,1,0.0003610840067267418,2.8707960154861212e-05,0.00033250002888962626,1.4582998119294643e-05,0.0007368749938905239,0.0009347499581053853,-0.0001978749642148614
11001,33,1,0,0,0.0003393750521354377,2.783298259600997e-05,0.00030999997397884727,1.4375022146850824e-05,0.0006915830308571458,0.0007103329990059137,-1.8749968148767948e-05
11001,34,1,2,1,0.0003404589951969683,2.7958012651652098e-05,0.0004379169549793005,1.4500052202492952e-05,0.0008208340150304139,0.0007193750352598727,0.00010145897977054119
11001,35,0,1,0,0.0003165420494042337,2.8082984499633312e-05,0.0003957920125685632,1.7332960851490498e-05,0.0007577500073239207,0.0008902499685063958,-0.0001324999611824751
11001,36,0,3,0,0.0003396670217625797,3.100000321865082e-05,0.0005706669762730598,1.4541030395776033e-05,0.0009558750316500664,0.0009389999904669821,1.687504118308425e-05
11001,37,0,4,0,0.0003185419482178986,2.8416048735380173e-05,0.00042825000127777457,1.4083983842283487e-05,0.0007892919820733368,0.0007004590006545186,8.883298141881824e-05
11002,0,0,6,0,0.0003180410130880773,2.924998989328742e-05,0.0003188339760527015,1.4416000340133905e-05,0.0006805409793742001,0.0008458750089630485,-0.00016533402958884835
11002,1,0,6,0,0.0003244999679736793,2.9708025977015495e-05,0.00074562500230968,1.4583987649530172e-05,0.001114416983909905,0.0009203340159729123,0.00019408296793699265
11002,2,1,6,0,0.000344625033903867,3.02919652312994e-05,0.0006556670414283872,1.595797948539257e-05,0.0010465420200489461,0.0011389590217731893,-9.241700172424316e-05
11002,3,1,6,0,0.00034579099155962467,2.979201963171363e-05,0.000581375032197684,1.554196933284402e-05,0.0009725000127218664,0.000990666972938925,-1.816696021705866e-05
11002,4,2,6,0,0.00036158302100375295,2.824998227879405e-05,0.0015584580251015723,8.979195263236761e-05,0.002038082981016487,0.0009761670371517539,0.001061915943864733
11002,5,2,6,0,0.00038400001358240843,3.4958997275680304e-05,0.0005264580249786377,1.7749960534274578e-05,0.000963166996371001,0.0010453329887241125,-8.21659923531115e-05
11002,6,3,6,0,0.00040725001599639654,3.187498077750206e-05,0.0004533330211415887,1.650000922381878e-05,0.0009089580271393061,0.0008831250015646219,2.5833025574684143e-05
11002,7,5,6,1,0.0004485420067794621,2.979201963171363e-05,0.0003440000000409782,1.554097980260849e-05,0.0008378750062547624,0.0011099160183221102,-0.00027204101206734776
11002,8,5,5,5,0.0004318749997764826,3.083300543949008e-05,0.0003564170328900218,1.6707985196262598e-05,0.0008358330233022571,0.0009161669877357781,-8.033396443352103e-05
11002,9,2,0,0,0.00036025000736117363,2.920802216976881e-05,0.0006986669613979757,1.687504118308425e-05,0.0011050000321120024,0.0007491669966839254,0.000355833035428077
11002,10,3,0,0,0.0003844169550575316,2.9666000045835972e-05,0.00032579200342297554,1.4082994312047958e-05,0.0007539579528383911,0.0007846250082366168,-3.0667055398225784e-05
11002,11,3,0,0,0.0003887080238200724,2.8583977837115526e-05,0.0004615830257534981,1.429201802238822e-05,0.0008931670454330742,0.0007592080510221422,0.00013395899441093206
11002,12,5,0,0,0.0004360420280136168,2.8499984182417393e-05,0.0005466250004246831,1.5666009858250618e-05,0.001026833022478968,0.0008898329688236117,0.00013700005365535617
11002,13,8,0,0,0.0005057500093244016,2.9542017728090286e-05,0.0003338749520480633,1.4541030395776033e-05,0.0008837080094963312,0.0011235839920118451,-0.0002398759825155139
11002,14,8,1,1,0.0005048750317655504,2.8999987989664078e-05,0.000328624970279634,1.4833000022917986e-05,0.0008773329900577664,0.0009550420218147337,-7.77090317569673e-05
11002,15,9,1,1,0.000522333022672683,3.0459021218121052e-05,0.0004895409801974893,1.691700890660286e-05,0.0010592500329948962,0.0011393339955247939,-8.008396252989769e-05
11002,16,9,2,2,0.0005688749952241778,3.487500362098217e-05,0.0009079590090550482,1.8499966245144606e-05,0.0015302089741453528,0.0012627499527297914,0.00026745902141556144
11002,17,7,0,0,0.0005043749697506428,4.670803900808096e-05,0.001010207983199507,2.90420139208436e-05,0.0015903330058790743,0.0011859580408781767,0.00040437496500089765
11002,18,7,0,0,0.00048116600373759866,3.008398925885558e-05,0.0005694999708794057,1.6666017472743988e-05,0.001097415981348604,0.0010949589777737856,2.4570035748183727e-06
11002,19,8,1,1,0.0005020410171709955,2.879201201722026e-05,0.0006366249872371554,1.791701652109623e-05,0.0011853750329464674,0.001178500009700656,6.875023245811462e-06
11002,20,7,1,1,0.00047858303878456354,3.324996214359999e-05,0.00114641705295071,1.7874990589916706e-05,0.0016761250444687903,0.0013372499961405993,0.00033887504832819104
11002,21,6,0,0,0.0004539170186035335,2.8749986086040735e-05,0.0003172500291839242,1.4457968063652515e-05,0.000814375001937151,0.0008664170163683593,-5.204201443120837e-05
11002,22,6,0,0,0.0004579590167850256,2.9082992114126682e-05,0.00040258298395201564,1.508404966443777e-05,0.0009047090425156057,0.0009023750317282975,2.334010787308216e-06
11002,23,6,0,0,0.00045849999878555536,2.829096047207713e-05,0.0009431249927729368,9.237503400072455e-05,0.0015222909860312939,0.0008345000096596777,0.0006877909763716161
11002,24,6,0,0,0.00045283400686457753,3.0374969355762005e-05,0.00040370802162215114,1.4749995898455381e-05,0.0009016669937409461,0.0013931249850429595,-0.0004914579913020134
11002,25,6,0,0,0.0004528749850578606,2.7917034458369017e-05,0.000563582987524569,1.5125027857720852e-05,0.0010595000348985195,0.0010203749989159405,3.912503598257899e-05
11002,26,6,1,1,0.0004569579614326358,2.8959009796380997e-05,0.0004902909859083593,1.53339933604002e-05,0.0009915419504977763,0.001198875019326806,-0.0002073330688290298
11002,27,5,0,0,0.000426042010076344,2.841599052771926e-05,0.0003188339760527015,1.4666002243757248e-05,0.000787957978900522,0.0008023749687708914,-1.4416989870369434e-05
11002,28,5,0,0,0.0004271250218153,2.8207956347614527e-05,0.00031587504781782627,1.4166987966746092e-05,0.0007853750139474869,0.0008035419741645455,-1.816696021705866e-05
11002,29,5,1,1,0.0004320410080254078,2.824998227879405e-05,0.00033491698559373617,1.5249999705702066e-05,0.0008104579756036401,0.0008575419778935611,-4.7084002289921045e-05
11002,30,4,0,0,0.00041329197119921446,2.9375019948929548e-05,0.0006531669641844928,1.4999997802078724e-05,0.0011108339531347156,0.0009848339832387865,0.0001259999698959291
11002,31,4,1,1,0.0004098750068806112,2.883397974073887e-05,0.0003186659887433052,1.4375022146850824e-05,0.0007717499975115061,0.001123791967984289,-0.00035204197047278285
11002,32,3,0,0,0.0003892500535584986,3.0165945645421743e-05,0.0003265840350650251,1.4290970284491777e-05,0.0007602910045534372,0.0008081250125542283,-4.783400800079107e-05
11002,33,3,0,0,0.00038008298724889755,2.7708010748028755e-05,0.0004848340176977217,1.3999990187585354e-05,0.0009066250058822334,0.000982375000603497,-7.574999472126365e-05
11002,34,3,0,0,0.000380749988835305,2.7291011065244675e-05,0.0004682500148192048,1.3833981938660145e-05,0.0008901249966584146,0.0011056669754907489,-0.00021554197883233428
11002,35,3,0,0,0.00038058304926380515,2.7292000595480204e-05,0.0005398749490268528,1.3208016753196716e-05,0.0009609580156393349,0.0009360420517623425,2.4915963876992464e-05
11002,36,3,1,1,0.00038133299676701427,2.724997466430068e-05,0.0006262499955482781,1.8000020645558834e-05,0.0010528329876251519,0.0009923750185407698,6.045796908438206e-05
11002,37,2,1,1,0.000374249997548759,3.1374976970255375e-05,0.0005939590046182275,1.6790989320725203e-05,0.001016374968457967,0.0009437500266358256,7.262494182214141e-05
11002,38,1,0,0,0.0003439589636400342,3.241602098569274e-05,0.00045541697181761265,1.4999997802078724e-05,0.0008467919542454183,0.0010982499807141721,-0.0002514580264687538
11002,39,1,1,1,0.0003458340070210397,2.8915994334965944e-05,0.00033949996577575803,1.8209044355899096e-05,0.0007324590114876628,0.0007361670141108334,-3.7080026231706142e-06
11002,40,0,0,0,0.0003332910127937794,3.091699909418821e-05,0.00032433297019451857,1.4833989553153515e-05,0.0007033749716356397,0.0009167079697363079,-0.0002133329981006682
11002,41,0,0,0,0.0003218750352971256,3.062497125938535e-05,0.0006393329822458327,1.770805101841688e-05,0.0010095410398207605,0.0010044589871540666,5.082052666693926e-06
11002,42,0,1,0,0.0003147919778712094,2.8999987989664078e-05,0.0003196250181645155,1.5416007954627275e-05,0.0006788329919800162,0.0007091669831424952,-3.0333991162478924e-05
11002,43,0,1,0,0.00031883298652246594,2.945796586573124e-05,0.00031670904718339443,1.4999997802078724e-05,0.0006799999973736703,0.0008747089887037873,-0.000194708991330117
11002,44,0,2,0,0.000316707999445498,2.8875016141682863e-05,0.000311249983496964,1.4166987966746092e-05,0.0006709999870508909,0.0006867090123705566,-1.570902531966567e-05
11002,45,0,3,0,0.0003131660050712526,2.8375012334436178e-05,0.00031049997778609395,1.4125020243227482e-05,0.0006661660154350102,0.0006977079901844263,-3.154197474941611e-05
11003,0,0,6,0,0.00031254097120836377,2.8749986086040735e-05,0.0012656670296564698,2.37500062212348e-05,0.0016307079931721091,0.0009036250412464142,0.0007270829519256949
11003,1,0,6,0,0.0003231249866075814,3.095803549513221e-05,0.0006224589888006449,1.799996243789792e-05,0.0009945419733412564,0.001115958031732589,-0.00012141605839133263
11003,2,0,6,0,0.00032291701063513756,2.9790971893817186e-05,0.0007189590251073241,1.533300383016467e-05,0.0010870000114664435,0.0012122499756515026,-0.00012524996418505907
11003,3,1,6,0,0.00033595901913940907,2.841599052771926e-05,0.0005608749925158918,1.529202563688159e-05,0.0009405420278199017,0.0009748340235091746,-3.429199568927288e-05
11003,4,2,6,0,0.0003668330027721822,2.8791953809559345e-05,0.00076374999480322,1.5208031982183456e-05,0.001174582983367145,0.0009504999616183341,0.000224083021748811
11003,5,3,6,0,0.0003916659625247121,2.9875023756176233e-05,0.0006065840134397149,1.4416000340133905e-05,0.0010425410000607371,0.0011884580017067492,-0.00014591700164601207
11003,6,4,6,0,0.0004109170404262841,2.8957962058484554e-05,0.0006752500194124877,1.4375022146850824e-05,0.0011295000440441072,0.001172458054497838,-4.295801045373082e-05
11003,7,6,6,2,0.00046041602035984397,2.8916983865201473e-05,0.0005554580129683018,1.53339933604002e-05,0.0010601250105537474,0.0011116249952465296,-5.1499984692782164e-05
11003,8,4,4,4,0.00041500001680105925,3.0459021218121052e-05,0.0008696250151842833,2.583296736702323e-05,0.0013409170205704868,0.0010245419689454138,0.00031637505162507296
11003,9,1,0,0,0.0003362499992363155,2.8875016141682863e-05,0.0006649160059168935,2.204196061939001e-05,0.0010520829819142818,0.0009765000431798398,7.5582938734442e-05
11003,10,4,0,0,0.0004262909642420709,2.9500050004571676e-05,0.0007005419465713203,1.645804150030017e-05,0.001172791002318263,0.0011221659951843321,5.062500713393092e-05
11003,11,4,0,0,0.0004099169746041298,2.9541028197854757e-05,0.0003287500003352761,1.4833989553153515e-05,0.0007830419926904142,0.0010616250219754875,-0.0002785830292850733
11003,12,5,0,0,0.0004338750150054693,2.8709007892757654e-05,0.00038379098987206817,1.7708982340991497e-05,0.0008640839951112866,0.0008089169859886169,5.51670091226697e-05
11003,13,8,0,0,0.0004924579989165068,2.929195761680603e-05,0.00032762502087280154,1.491699367761612e-05,0.0008642919710837305,0.0009347909945063293,-7.049902342259884e-05
11003,14,8,1,1,0.0004929580027237535,2.862501423805952e-05,0.0005813330062665045,1.6666948795318604e-05,0.001119582972023636,0.0008849169826135039,0.00023466598941013217
11003,15,8,1,1,0.0004998749936930835,2.8916983865201473e-05,0.0006561250193044543,1.454097218811512e-05,0.0011994579690508544,0.0012550840037874877,-5.56260347366333e-05
11003,16,9,1,1,0.0005254170391708612,2.924998989328742e-05,0.0005915410001762211,1.537497155368328e-05,0.001161583000794053,0.001788834051694721,-0.0006272510509006679
11003,17,9,2,2,0.0005325000383891165,3.0082999728620052e-05,0.0006304169655777514,1.812499249354005e-05,0.001211124996189028,0.00135479198070243,-0.00014366698451340199
11003,18,7,1,1,0.0004879580228589475,3.0207971576601267e-05,0.0003788340254686773,1.7874990589916706e-05,0.0009148750104941428,0.0008888749871402979,2.600002335384488e-05
11003,19,6,0,0,0.0004586669965647161,2.8875016141682863e-05,0.0006477499846369028,1.4999997802078724e-05,0.0011502919951453805,0.0010094160097651184,0.00014087598538026214
11003,20,6,0,0,0.0004514590254984796,2.904096618294716e-05,0.0005590840009972453,1.4625024050474167e-05,0.0010542090167291462,0.0014400840154848993,-0.00038587499875575304
11003,21,6,0,0,0.0004496250185184181,2.9582995921373367e-05,0.0005297500174492598,1.4624965842813253e-05,0.0010235829977318645,0.0010750830406323075,-5.150004290044308e-05
11003,22,6,0,0,0.00046012504026293755,2.845795825123787e-05,0.00048337504267692566,1.4083983842283487e-05,0.0009860420250333846,0.0011036249925382435,-0.00011758296750485897
11003,23,6,0,0,0.000454292050562799,2.8332986403256655e-05,0.00032033398747444153,1.4416000340133905e-05,0.0008173750247806311,0.0010469580302014947,-0.00022958300542086363
11003,24,6,0,0,0.0004971660091541708,3.2958982046693563e-05,0.00035099999513477087,1.695798709988594e-05,0.0008980829734355211,0.0011239579762332141,-0.00022587500279769301
11003,25,6,0,0,0.00046675000339746475,2.883299021050334e-05,0.000571542012039572,1.4374963939189911e-05,0.00108149996958673,0.0009420419810339808,0.00013945798855274916
11003,26,6,0,0,0.0004674590309150517,2.8957962058484554e-05,0.0003248749999329448,1.4166987966746092e-05,0.0008354589808732271,0.000950917019508779,-0.00011545803863555193
11003,27,6,0,0,0.000449540966656059,2.7667032554745674e-05,0.0003583749639801681,1.3708020560443401e-05,0.0008492909837514162,0.0009000839781947434,-5.079299444332719e-05
11003,28,6,0,0,0.0004550839657895267,2.7666043024510145e-05,0.0006133340066298842,1.391599653288722e-05,0.0011100000119768083,0.0009838329860940576,0.00012616702588275075
11003,29,6,2,2,0.0004526670090854168,4.0832965169101954e-05,0.0003904170007444918,1.95419997908175e-05,0.0009034589747898281,0.001600167015567422,-0.0006967080407775939
11003,30,4,1,1,0.00041566696017980576,3.108300734311342e-05,0.0005359170027077198,1.612497726455331e-05,0.0009987919474951923,0.0014893329935148358,-0.0004905410460196435
11003,31,3,0,0,0.00038708397187292576,2.9291026294231415e-05,0.0008992920047603548,1.5707977581769228e-05,0.0013313749805092812,0.000966833031270653,0.00036454194923862815
11003,32,3,0,0,0.00039229198591783643,3.024999750778079e-05,0.0008771660504862666,1.5249999705702066e-05,0.001314958033617586,0.0012883329764008522,2.6625057216733694e-05
11003,33,3,0,0,0.00038304197369143367,2.9667047783732414e-05,0.0003726659924723208,1.491699367761612e-05,0.000800292007625103,0.001078625035006553,-0.00027833302738144994
11003,34,3,1,1,0.0003863329766318202,2.883299021050334e-05,0.00039012503111734986,1.4999997802078724e-05,0.0008202909957617521,0.0010466250241734087,-0.00022633402841165662
11003,35,2,1,1,0.00035829097032546997,2.816703636199236e-05,0.0006408329936675727,1.491699367761612e-05,0.0010422079940326512,0.0009626249666325748,7.958302740007639e-05
11003,36,1,1,1,0.00034245901042595506,3.0082999728620052e-05,0.0011707499506883323,1.82920484803617e-05,0.0015615840093232691,0.0010402919724583626,0.0005212920368649065
