step,cost_history,grad_norm_history
256,159.48741706913898,43.31491470336914
257,158.76694350910864,44.03487014770508
258,157.01001198856358,42.50282287597656
259,158.81264104008352,37.33225631713867
260,160.54449370690153,43.59366989135742
261,157.57636635417896,39.8851203918457
262,159.79192169659933,48.5029182434082
263,161.1278726023358,46.69333267211914
264,163.1061032080173,41.41643142700195
265,158.8587126235433,35.780799865722656
266,156.32409178619346,37.429298400878906
267,155.8752933155377,39.591468811035156
268,158.20158835277482,46.72074508666992
269,162.068174246931,42.51712417602539
270,157.65476329581514,50.10475540161133
271,157.86557605511797,45.1508674621582
272,159.69414989489388,39.57792663574219
273,159.54248245926792,50.517757415771484
274,157.5177736564969,41.22220993041992
275,154.9758544867219,41.93336486816406
276,160.46065556005334,45.62185287475586
277,161.8012016718139,35.24083709716797
278,157.62293090386254,47.02720260620117
279,157.39022943020473,44.12535095214844
280,157.57380683198238,39.15103530883789
281,159.36351813732463,47.38572692871094
282,157.53264093015068,48.06281661987305
283,157.02096790720972,59.12997055053711
284,159.766088427631,55.017616271972656
285,159.81344229214136,48.6038818359375
286,157.88315007364469,47.03815460205078
287,159.93995207350153,54.119781494140625
288,159.24116944093598,51.772850036621094
289,158.2484595839205,56.32353591918945
290,158.66015206288748,53.11653518676758
291,162.04785779438984,56.633174896240234
292,158.6795675846917,45.58699035644531
293,157.17548811968146,43.548954010009766
294,156.73556534498854,52.985782623291016
295,157.23450060522208,48.821067810058594
296,154.27357776859122,42.69926452636719
297,157.00361733808796,51.1593017578125
298,159.85294787021053,56.27116012573242
299,155.43569866567995,49.6804084777832
300,157.96286009189205,50.64693832397461
301,155.76078152256696,50.67987060546875
302,160.57995979099206,54.12167739868164
303,159.15054485614104,56.088592529296875
304,162.8716369879834,55.38023376464844
305,157.42100169484706,52.58760070800781
306,157.51706248633104,52.128265380859375
307,158.65817135207215,60.48643493652344
308,161.00699933556012,60.9798698425293
309,156.65477158786976,58.529727935791016
310,157.18447282498315,59.05022430419922
311,161.50893478066843,52.890838623046875
312,161.09893394956012,61.76845169067383
313,157.71781732812073,56.71974563598633
314,158.15801492387953,56.17741012573242
315,158.85827463630488,58.664695739746094
316,158.38544845202844,54.550811767578125
317,155.41325671661616,53.320621490478516
318,153.2702001159633,60.679771423339844
319,156.41737111700303,59.33311080932617
320,158.0407107406599,70.02477264404297
321,155.60969202118187,60.32366180419922
322,160.73425580941097,59.84923553466797
323,162.73265230372562,61.82587432861328
324,159.31475750225977,59.18790054321289
325,155.50698168133525,57.325443267822266
326,157.25205413137147,75.9452896118164
327,156.98022817776027,52.71406173706055
328,155.15700739452095,53.978965759277344
329,156.71512640689463,61.86264419555664
330,159.66249569891812,66.64847564697266
331,160.7490093216252,69.18639373779297
332,158.74693658143926,57.04192352294922
333,158.02669053384824,69.83206939697266
334,158.9452142498452,57.0408935546875
335,158.93537002990666,61.11933135986328
336,157.28919809698777,52.123897552490234
337,159.6154369430952,50.84813690185547
338,158.41166701776328,62.591285705566406
339,161.49069705168586,71.28321075439453
340,156.01647326431953,57.0623893737793
341,157.1447148045488,69.29376220703125
342,157.07721485093433,66.18265533447266
343,157.8786465258353,72.31072998046875
344,157.24383290168765,85.3090591430664
345,156.64034189638951,67.45636749267578
346,156.77054131483476,62.5321159362793
347,158.93148208010092,68.12545013427734
348,155.51909915320599,65.4541015625
349,159.826916248398,59.91064453125
350,158.37535266730714,85.89390563964844
351,159.2394062701003,69.22740936279297
352,154.70486380088965,61.65935516357422
353,162.12777551331172,68.04849243164062
354,156.08657574480594,67.48707580566406
355,159.52539071909166,82.90591430664062
356,155.06362704711927,82.41107940673828
357,158.0009093095089,67.02562713623047
358,159.7181339334989,67.67931365966797
359,160.3626363868518,70.32698822021484
360,160.09398619541986,86.62003326416016
361,158.4424803132609,77.13593292236328
362,154.96158813336714,73.6873779296875
363,161.2615318643183,73.6511001586914
364,158.29871824208627,61.29759216308594
365,157.96479871802453,71.92497253417969
366,156.18801350938608,65.21258544921875
367,158.07987218390576,75.23849487304688
368,158.18027957013268,73.03961944580078
369,161.9356763190809,85.89483642578125
370,155.58628255995473,74.85173797607422
371,156.91541597380845,65.52691650390625
372,159.84473785571276,103.2146987915039
373,156.11745667092333,79.61033630371094
374,156.56002658446772,71.16352081298828
375,156.98548563127068,79.8410415649414
376,155.48968467246746,97.08074951171875
377,155.72488970958995,72.55416870117188
378,160.3426909908504,83.29695892333984
379,158.33776902013466,75.45435333251953
380,157.11360796139394,83.435302734375
381,158.6778765734783,100.0342788696289
382,157.671441555101,73.44556427001953
383,157.820600436054,86.83760070800781
384,157.43262570259336,77.23981475830078
385,156.55903487479753,77.92662048339844
386,159.28619452332524,82.46810913085938
387,158.90515998455197,99.82774353027344
388,158.6713717270476,93.31029510498047
389,159.52094413550503,82.17443084716797
390,158.8511521818728,86.65906524658203
391,157.00993298763063,98.81350708007812
392,158.60552433099457,79.68575286865234
393,157.65624920226,85.56766510009766
394,157.78457615106066,102.41738891601562
395,154.55534921351872,94.66837310791016
396,161.4069448464712,92.476806640625
397,156.02625248353348,90.76535034179688
398,154.1957061119273,94.00726318359375
399,157.79576399367915,96.28501892089844
400,158.40073580004167,83.26795196533203
401,157.30755033823442,93.31443786621094
402,155.47719780484914,100.23711395263672
403,154.4443501067546,109.58634948730469
404,157.4283060217031,97.10440826416016
405,158.42483694468655,77.53295135498047
406,155.69458390097353,94.30720520019531
407,157.6521500525668,93.48792266845703
408,156.195170998715,110.78710174560547
409,156.5694676007889,81.15449523925781
410,153.97134145851587,71.89042663574219
411,157.47176255428525,115.98300170898438
412,155.88611983957983,92.74017333984375
413,157.25318137938055,102.1372299194336
414,158.07481594405667,116.15423583984375
415,160.28579535723793,101.8413314819336
416,157.28724441146053,98.66403198242188
417,160.19565449152387,94.4526138305664
418,159.25094895912338,112.50038146972656
419,155.29696622612906,98.58917236328125
420,157.74330614080637,94.91160583496094
421,156.37270627933512,95.67149353027344
422,156.76801702937286,96.43077850341797
423,158.13007345352094,98.25752258300781
424,155.74133721426537,100.34133911132812
425,158.38377960384452,80.1202621459961
426,158.07618659886475,91.0643310546875
427,156.48759591481422,114.20577239990234
428,158.64753523967636,128.89820861816406
429,157.28807670222113,111.09244537353516
430,157.54382248942443,96.69000244140625
431,157.6998979538859,100.62960815429688
432,155.95193928008877,99.31830596923828
433,155.84116076077,114.3138427734375
434,160.68717350445752,117.39287567138672
435,162.10578246605087,132.4942169189453
436,157.5051384794496,113.11315155029297
437,159.405386349454,118.09234619140625
438,155.79301282980782,107.6827392578125
439,157.1965207835781,104.6512222290039
440,153.78310314270766,130.48892211914062
441,156.2174957189665,108.14366912841797
442,152.00011623885592,87.99505615234375
443,153.28688749892262,111.46104431152344
444,156.77524980033658,119.12349700927734
445,158.44103956989102,128.78851318359375
446,157.844821855574,122.9993896484375
447,157.36973410610858,112.05764770507812
448,157.10853290580775,120.4442367553711
449,149.84022190858786,101.35317993164062
450,157.91215100981407,107.66783142089844
451,158.83274859307068,119.26873016357422
452,159.69374926001876,116.95043182373047
453,155.0711978991823,137.5628204345703
454,158.85027010173815,114.37913513183594
455,158.99054530731502,99.1252212524414
456,159.00124225378423,112.33760833740234
457,156.95478774562943,129.3289794921875
458,158.91028160939848,108.80816650390625
459,155.75173573505168,121.62026977539062
460,154.059477423512,134.32965087890625
461,155.31200245716727,110.91639709472656
462,156.64438162148008,143.79466247558594
463,159.1800085042968,135.86990356445312
464,154.8917189786666,95.84403991699219
465,156.1658401157616,124.97232818603516
466,156.04406795514282,148.9769744873047
467,153.7422563262512,110.78456115722656
468,159.1819794107746,136.0512237548828
469,158.05362062010713,123.56380462646484
470,155.47663817377838,158.1195068359375
471,157.1711990107856,118.21228790283203
472,156.22361978974845,103.6003189086914
473,159.34953111983504,109.30106353759766
474,155.14424356271275,124.1739730834961
475,154.97244336081366,111.40859985351562
476,158.80730721421665,148.80252075195312
477,154.75102810825302,106.18951416015625
478,156.17988363117541,130.722900390625
479,158.40676142675414,164.5730438232422
480,154.18849059690484,127.45001983642578
481,159.4558881433182,130.45947265625
482,152.75544451278614,150.286376953125
483,154.67954960912576,151.3328399658203
484,156.7743444582081,85.51412963867188
485,157.77715009846688,102.87232971191406
486,159.9631439470938,112.89216613769531
487,159.23768653808784,139.63461303710938
488,156.96752704635756,167.35562133789062
489,151.79311262691252,131.7086944580078
490,155.03521682859895,142.67559814453125
491,157.24150937492882,142.0879669189453
492,155.32519021751517,110.64203643798828
493,159.66710962021682,129.23204040527344
494,154.6199389960901,138.74388122558594
495,153.70846140330983,186.11497497558594
496,155.87599035285854,129.0062255859375
497,153.6033581261041,118.28636932373047
498,158.50305452937994,143.6300506591797
499,157.30472200484945,163.0146026611328
500,157.60900598076827,148.5744171142578
501,154.8820385128352,154.4390106201172
502,157.49522048725936,170.82403564453125
503,155.66253460075282,132.99371337890625
504,156.33434319444115,152.44020080566406
505,155.57840356931752,139.62742614746094
506,156.42325967205971,137.3874053955078
507,153.30160607733325,122.95315551757812
508,154.94056118884419,134.3861846923828
509,155.71331701339372,144.01947021484375
510,154.79924065189948,147.96017456054688
511,157.4256947404495,148.3335418701172
512,156.74071938619164,136.74911499023438
513,155.99504330040688,158.16189575195312
514,156.20126872867453,183.6847381591797
515,156.3881908043292,196.83584594726562
516,155.1524766038412,165.52606201171875
517,157.22226004376694,197.2029571533203
518,156.8457887494416,179.8489227294922
519,156.3536591998638,133.83758544921875
520,155.29881823947642,190.9051513671875
521,155.41360849316632,138.2034149169922
522,152.52816706237846,99.32090759277344
523,153.9474599195077,146.2472686767578
524,153.0894760620793,141.33526611328125
525,153.91180119129268,156.29513549804688
526,156.64403608626023,158.73617553710938
527,157.6362927942133,140.06695556640625
528,155.68283781701808,183.69874572753906
529,155.69663535738613,150.6500701904297
530,154.4201204561212,151.08067321777344
531,160.03271024988112,231.18649291992188
532,157.9682819337545,172.79666137695312
533,156.23940317207456,148.56951904296875
534,158.352199227776,169.87277221679688
535,155.41251662081007,192.41259765625
536,156.2721354923372,152.19100952148438
537,154.79420982681947,174.7392578125
538,161.3094114355622,183.40005493164062
539,156.84030045313574,169.44097900390625
540,157.79996611751935,184.33526611328125
541,155.65249890850822,179.86251831054688
542,157.582983807717,164.7206268310547
543,155.84869887611126,133.39830017089844
544,154.39209134550057,170.6589813232422
545,154.03179883862808,172.89346313476562
546,156.262616631915,179.63534545898438
547,151.57531495172276,138.3584747314453
548,154.14046633512044,164.51651000976562
549,152.8986424139835,181.4537811279297
550,156.0319191832965,219.86614990234375
551,157.07443210035598,159.6304931640625
552,159.37961820842833,185.0689239501953
553,161.99948805124194,170.26339721679688
554,155.48601985648097,165.79969787597656
555,157.50266966420068,193.98800659179688
556,154.54969016709055,187.36932373046875
557,154.54355224892075,152.08192443847656
558,153.66600943118067,205.81419372558594
559,157.55576437929545,204.95608520507812
560,156.3985142709326,175.3724822998047
561,160.20383493687632,217.0447998046875
562,157.7196972614451,188.03968811035156
563,154.30893918778358,180.9691619873047
564,155.16024644306418,222.83343505859375
565,158.40977989132156,241.9571075439453
566,153.84915687836957,168.15821838378906
567,158.1606389917247,190.45584106445312
568,156.82185767278082,183.0476531982422
569,153.05104801303062,231.64622497558594
570,156.8286584467132,231.72120666503906
571,156.99150675785364,180.34034729003906
572,157.95830995240507,225.71243286132812
573,157.24444522146257,208.0022430419922
574,156.29844006643603,202.8489990234375
575,156.74149862762232,206.79592895507812
576,155.23984467129026,267.0679016113281
577,153.87089651519463,176.54054260253906
578,157.53726108595774,242.19110107421875
579,152.26907360364947,187.64935302734375
580,157.2137936547665,160.7159423828125
581,156.0982166064222,154.95309448242188
582,152.96797682082848,271.4691162109375
583,153.76629823805698,236.18280029296875
584,157.42293996274938,254.45443725585938
585,154.47633467090313,246.3987579345703
586,155.37969997768909,183.6511688232422
587,156.57422730525005,176.2270050048828
588,152.94807424110584,224.61727905273438
589,155.71048066046768,264.5078125
590,157.54237870474364,215.39183044433594
591,153.3931134142264,133.7517547607422
592,155.7733661521949,266.2398681640625
593,158.4691767434897,217.66400146484375
594,155.09523231938851,286.61773681640625
595,154.87562917665772,227.84764099121094
596,156.1457288589858,222.32608032226562
597,155.6372882862462,246.11074829101562
598,160.12144097927376,225.5674591064453
599,157.03013250401392,231.1309814453125
600,156.8854786625548,222.64505004882812
601,153.77335961167637,275.0502624511719
602,156.904519912952,220.67291259765625
603,154.18952332077777,273.3592529296875
604,153.60001466588955,196.33363342285156
605,158.88311503328248,263.4424133300781
606,154.54864360757014,198.81460571289062
607,152.56110359505138,100.36566162109375
608,155.38617060297238,229.95736694335938
609,155.32982061089382,250.2752685546875
610,154.16999400490755,249.51657104492188
611,151.25921188888339,158.81105041503906
612,157.59478047697888,268.8357849121094
613,157.90699952457044,264.2870788574219
614,156.30728752754237,287.2509460449219
615,155.03896132006662,265.21441650390625
616,156.1412488778957,179.3657684326172
617,154.39712400049785,194.5128173828125
618,153.61019445390372,227.3154754638672
619,157.60553695628082,253.1848602294922
620,154.38549570678396,252.80984497070312
621,158.99842361800788,231.57884216308594
622,155.7565778227673,290.9122314453125
623,156.0956904388047,233.74346923828125
624,156.83624228405432,288.0466003417969
625,155.19130233711303,174.17311096191406
626,157.71173626889498,277.6700744628906
627,152.08957417104006,234.6121063232422
628,150.4305441077667,245.7182159423828
629,155.4811779242719,251.19522094726562
630,157.89342395458954,275.56683349609375
631,155.19103164907176,309.3211975097656
632,153.60378107053313,221.17332458496094
633,156.02105815173525,235.81163024902344
634,160.46953635459212,360.8060302734375
635,154.83225616266046,210.04066467285156
636,155.3417538860337,217.5758514404297
637,156.31834301926284,189.962646484375
638,154.52166854447455,193.8454132080078
639,157.39356180337404,279.9010009765625
640,153.64573491699718,360.47454833984375
641,154.96619752427893,268.04071044921875
642,156.3646128264399,211.31288146972656
643,156.7000469712986,253.3646697998047
644,155.9192545742485,282.1920471191406
645,152.92095308981484,285.1042175292969
646,158.35929666273856,339.0364685058594
647,154.22120248768246,245.80902099609375
648,157.78495160288892,343.06256103515625
649,157.90201274096088,288.562744140625
650,157.1088654034339,295.868408203125
651,155.7598341223963,226.50399780273438
652,158.09931708484692,411.9122619628906
653,155.42775504376453,223.880126953125
654,157.57874393298667,324.1194152832031
655,152.79218129992313,284.7164306640625
656,155.66174222207528,398.5225830078125
657,157.66282008873563,369.33807373046875
658,153.77070638567164,330.8848571777344
659,155.13117959396908,427.3987121582031
660,155.08011459763725,307.240478515625
661,158.533030621846,370.46044921875
662,156.78689416392325,233.40371704101562
663,155.93621501268814,394.08154296875
664,154.73641058582484,243.10935974121094
665,154.73393388097105,237.80674743652344
666,152.78698937448047,203.71875
667,154.8237050671458,342.0827941894531
668,151.91444173565137,345.54656982421875
669,154.98005095643057,317.8580627441406
670,154.1976465806777,330.0527648925781
671,158.55376791929024,372.3858337402344
672,156.87306126472225,349.48834228515625
673,154.59376720852927,330.2985534667969
674,154.61670046742694,345.9288024902344
675,156.1361795741064,255.2857666015625
676,158.3368134603191,260.4130554199219
677,153.48365782812363,294.61053466796875
678,152.23786742436272,376.2862243652344
679,157.06271234233282,359.9778747558594
680,156.08367712357204,334.51806640625
681,158.36570722394737,359.14080810546875
682,151.1208939884695,331.6175842285156
683,154.31804067683305,202.1820068359375
684,153.1073337225725,387.239013671875
685,157.55200947575833,315.226318359375
686,157.48154261178652,494.3296203613281
687,153.1710016880696,435.41070556640625
688,152.23548136480255,227.3262939453125
689,155.469618903759,315.0229797363281
690,154.32059592546779,378.39813232421875
691,154.03208861251264,351.2601318359375
692,153.91427454291465,300.6987609863281
693,152.86079923638223,281.4852294921875
694,154.75735667971804,338.440185546875
695,156.4592666679277,345.9553527832031
696,151.68144384262095,381.6136474609375
697,157.04553762023676,445.9621276855469
698,152.563970987461,237.89703369140625
699,154.67877227910927,323.0920104980469
700,153.47614734521358,449.3930358886719
701,159.15895194307376,362.9769287109375
702,155.6752970711306,439.2366943359375
703,155.54119161957237,426.6835632324219
704,154.12480948305296,316.02081298828125
705,154.68317625583768,541.9967041015625
706,155.2529297864749,411.6241149902344
707,155.29287157612532,324.2193298339844
708,154.2701961659162,385.982666015625
709,154.93468715687555,234.74188232421875
710,158.00694300670898,473.0891418457031
711,153.96524794562364,299.7220458984375
712,156.56832637785593,521.9458618164062
713,155.26762827078733,377.0513000488281
714,155.78563826025191,369.7696838378906
715,153.6249516537101,439.19354248046875
716,153.0308680009224,466.21319580078125
717,153.74429221757322,301.126708984375
718,158.01335755830615,414.332275390625
719,151.0367859492842,340.046875
720,152.94412676270494,396.9378967285156
721,155.59265490536532,547.506103515625
722,156.80240896886772,372.16387939453125
723,155.1058524987743,373.6052551269531
724,155.10810356331126,306.4219055175781
725,155.0311463676539,313.73028564453125
726,155.4567804673211,419.88037109375
727,157.65402094108688,455.8218078613281
728,156.15972299314356,354.25946044921875
729,152.6630477165191,399.9663391113281
730,153.7129992812964,417.3389892578125
731,156.29575746676088,364.2034912109375
732,153.09762802686126,595.5018310546875
733,156.53996963152133,537.4291381835938
734,156.78429765247478,383.1935729980469
735,157.27470790492737,408.1527404785156
736,159.22554063641041,489.62237548828125
737,155.95833149524248,592.3375244140625
738,153.2714628940524,356.59588623046875
739,152.55418523287761,397.4518127441406
740,156.88883716801882,527.6435546875
741,154.79843287081457,405.5947570800781
742,160.28030806705888,360.2215881347656
743,151.25009220566363,243.35720825195312
744,157.60574892107175,268.53875732421875
745,158.18023802662998,347.3882141113281
746,152.38882682490984,619.1782836914062
747,154.34531237659706,331.5039367675781
748,154.62504109893516,249.19338989257812
749,159.02638343734912,524.300537109375
750,155.74786967920636,392.75372314453125
751,154.14913860915487,428.9353942871094
752,156.8663849198113,581.671630859375
753,158.0547916475666,632.47802734375
754,155.34768928112163,518.8426513671875
755,151.62671928660177,399.4737854003906
756,156.13445522675508,547.2418212890625
757,151.2347090594168,478.0107116699219
758,158.6895391598892,552.6138916015625
759,155.56625828992327,523.2257080078125
760,156.28025640962932,432.2345886230469
761,157.71106718482503,455.0802307128906
762,159.01586753206382,831.9456176757812
763,156.344243954643,309.5686950683594
764,158.57292085380422,494.058349609375
765,155.86266500955836,526.1759643554688
766,151.79663407737058,548.2015991210938
767,155.19282693313485,354.823974609375
768,159.15398665090765,287.235107421875
769,157.68129157109303,481.9610290527344
770,158.4866935903339,578.4263916015625
771,156.06689382329787,956.7220458984375
772,153.24824917202267,490.2970886230469
773,152.6778530886302,411.86822509765625
774,156.23630654421984,672.8629760742188
775,155.57744882598655,494.12994384765625
776,156.67507437083364,485.7042541503906
777,153.9535470057579,530.6203002929688
778,153.21032873531558,606.605712890625
779,154.02915805255947,276.43414306640625
